date,port_or_region,fuel_type,price,currency
2022-12-16,Far East,IFO380,366.45,USD
2022-12-16,Far East,VLSFO,541.79,USD
2022-12-16,Far East,MGO,780.33,USD
2023-01-15,Gladstone,IFO380,434.01,USD
2023-01-15,Gladstone,VLSFO,630.86,USD
2023-01-15,Gladstone,MGO,904.11,USD
2023-01-15,Newcastle,IFO380,426.54,USD
2023-01-15,Newcastle,VLSFO,615.66,USD
2023-01-15,Newcastle,MGO,900.89,USD
2023-01-15,Hay Point,IFO380,430.72,USD
2023-01-15,Hay Point,VLSFO,607.46,USD
2023-01-15,Hay Point,MGO,900.65,USD
2023-01-15,Dalrymple Bay,IFO380,433.45,USD
2023-01-15,Dalrymple Bay,VLSFO,628.35,USD
2023-01-15,Dalrymple Bay,MGO,913.48,USD
2023-01-15,Taboneo,IFO380,409.39,USD
2023-01-15,Taboneo,VLSFO,580.53,USD
2023-01-15,Taboneo,MGO,846.24,USD
2023-01-15,Muara Pantai,IFO380,404.92,USD
2023-01-15,Muara Pantai,VLSFO,568.59,USD
2023-01-15,Muara Pantai,MGO,833.63,USD
2023-01-15,Samarinda,IFO380,395.67,USD
2023-01-15,Samarinda,VLSFO,580.45,USD
2023-01-15,Samarinda,MGO,837.49,USD
2023-01-15,Hampton Roads,IFO380,392.19,USD
2023-01-15,Hampton Roads,VLSFO,556.39,USD
2023-01-15,Hampton Roads,MGO,804.61,USD
2023-01-15,Baltimore,IFO380,393.28,USD
2023-01-15,Baltimore,VLSFO,568.33,USD
2023-01-15,Baltimore,MGO,828.41,USD
2023-01-15,New Orleans,IFO380,367.24,USD
2023-01-15,New Orleans,VLSFO,536.8,USD
2023-01-15,New Orleans,MGO,768.09,USD
2023-01-15,Beira,IFO380,460.55,USD
2023-01-15,Beira,VLSFO,663.73,USD
2023-01-15,Beira,MGO,969.7,USD
2023-01-15,Nacala,IFO380,474.11,USD
2023-01-15,Nacala,VLSFO,671.5,USD
2023-01-15,Nacala,MGO,971.87,USD
2023-01-15,Baltic,IFO380,391.8,USD
2023-01-15,Baltic,VLSFO,557.94,USD
2023-01-15,Baltic,MGO,815.61,USD
2023-01-15,Black Sea,IFO380,374.33,USD
2023-01-15,Black Sea,VLSFO,544.76,USD
2023-01-15,Black Sea,MGO,783.43,USD
2023-01-15,Far East,IFO380,365.09,USD
2023-01-15,Far East,VLSFO,535.71,USD
2023-01-15,Far East,MGO,772.49,USD
2023-02-14,Gladstone,IFO380,420.96,USD
2023-02-14,Gladstone,VLSFO,598.8,USD
2023-02-14,Gladstone,MGO,863.01,USD
2023-02-14,Newcastle,IFO380,414.32,USD
2023-02-14,Newcastle,VLSFO,592.98,USD
2023-02-14,Newcastle,MGO,846.92,USD
2023-02-14,Hay Point,IFO380,424.6,USD
2023-02-14,Hay Point,VLSFO,612.6,USD
2023-02-14,Hay Point,MGO,900.86,USD
2023-02-14,Dalrymple Bay,IFO380,419.77,USD
2023-02-14,Dalrymple Bay,VLSFO,593.63,USD
2023-02-14,Dalrymple Bay,MGO,864.62,USD
2023-02-14,Taboneo,IFO380,388.62,USD
2023-02-14,Taboneo,VLSFO,550.62,USD
2023-02-14,Taboneo,MGO,809.34,USD
2023-02-14,Muara Pantai,IFO380,379.67,USD
2023-02-14,Muara Pantai,VLSFO,546.95,USD
2023-02-14,Muara Pantai,MGO,790.58,USD
2023-02-14,Samarinda,IFO380,375.29,USD
2023-02-14,Samarinda,VLSFO,536.15,USD
2023-02-14,Samarinda,MGO,779.06,USD
2023-02-14,Hampton Roads,IFO380,377.51,USD
2023-02-14,Hampton Roads,VLSFO,538.69,USD
2023-02-14,Hampton Roads,MGO,780.01,USD
2023-02-14,Baltimore,IFO380,377.32,USD
2023-02-14,Baltimore,VLSFO,548.06,USD
2023-02-14,Baltimore,MGO,785.48,USD
2023-02-14,New Orleans,IFO380,371.52,USD
2023-02-14,New Orleans,VLSFO,524.15,USD
2023-02-14,New Orleans,MGO,775.85,USD
2023-02-14,Beira,IFO380,442.09,USD
2023-02-14,Beira,VLSFO,639.32,USD
2023-02-14,Beira,MGO,921.64,USD
2023-02-14,Nacala,IFO380,464.72,USD
2023-02-14,Nacala,VLSFO,660.02,USD
2023-02-14,Nacala,MGO,953.32,USD
2023-02-14,Baltic,IFO380,376.35,USD
2023-02-14,Baltic,VLSFO,531.84,USD
2023-02-14,Baltic,MGO,767.52,USD
2023-02-14,Black Sea,IFO380,358.79,USD
2023-02-14,Black Sea,VLSFO,519.55,USD
2023-02-14,Black Sea,MGO,759.73,USD
2023-02-14,Far East,IFO380,364.26,USD
2023-02-14,Far East,VLSFO,499.78,USD
2023-02-14,Far East,MGO,733.69,USD
2023-03-16,Gladstone,IFO380,397.54,USD
2023-03-16,Gladstone,VLSFO,559.72,USD
2023-03-16,Gladstone,MGO,815.87,USD
2023-03-16,Newcastle,IFO380,391.61,USD
2023-03-16,Newcastle,VLSFO,570.43,USD
2023-03-16,Newcastle,MGO,830.78,USD
2023-03-16,Hay Point,IFO380,409.91,USD
2023-03-16,Hay Point,VLSFO,582.59,USD
2023-03-16,Hay Point,MGO,843.29,USD
2023-03-16,Dalrymple Bay,IFO380,407.93,USD
2023-03-16,Dalrymple Bay,VLSFO,579.62,USD
2023-03-16,Dalrymple Bay,MGO,834.76,USD
2023-03-16,Taboneo,IFO380,378.98,USD
2023-03-16,Taboneo,VLSFO,555.03,USD
2023-03-16,Taboneo,MGO,789.59,USD
2023-03-16,Muara Pantai,IFO380,355.1,USD
2023-03-16,Muara Pantai,VLSFO,514.19,USD
2023-03-16,Muara Pantai,MGO,747.19,USD
2023-03-16,Samarinda,IFO380,377.44,USD
2023-03-16,Samarinda,VLSFO,537.72,USD
2023-03-16,Samarinda,MGO,780.14,USD
2023-03-16,Hampton Roads,IFO380,370.69,USD
2023-03-16,Hampton Roads,VLSFO,522.81,USD
2023-03-16,Hampton Roads,MGO,748.08,USD
2023-03-16,Baltimore,IFO380,370.79,USD
2023-03-16,Baltimore,VLSFO,532.18,USD
2023-03-16,Baltimore,MGO,780.29,USD
2023-03-16,New Orleans,IFO380,362.15,USD
2023-03-16,New Orleans,VLSFO,518.69,USD
2023-03-16,New Orleans,MGO,756.64,USD
2023-03-16,Beira,IFO380,437.32,USD
2023-03-16,Beira,VLSFO,617.08,USD
2023-03-16,Beira,MGO,896.3,USD
2023-03-16,Nacala,IFO380,429.59,USD
2023-03-16,Nacala,VLSFO,625.67,USD
2023-03-16,Nacala,MGO,890.57,USD
2023-03-16,Baltic,IFO380,353.6,USD
2023-03-16,Baltic,VLSFO,512.6,USD
2023-03-16,Baltic,MGO,745.2,USD
2023-03-16,Black Sea,IFO380,345.55,USD
2023-03-16,Black Sea,VLSFO,505.77,USD
2023-03-16,Black Sea,MGO,723.52,USD
2023-03-16,Far East,IFO380,349.48,USD
2023-03-16,Far East,VLSFO,490.43,USD
2023-03-16,Far East,MGO,717.07,USD
2023-04-15,Gladstone,IFO380,419.15,USD
2023-04-15,Gladstone,VLSFO,593.99,USD
2023-04-15,Gladstone,MGO,857.22,USD
2023-04-15,Newcastle,IFO380,405.68,USD
2023-04-15,Newcastle,VLSFO,577.07,USD
2023-04-15,Newcastle,MGO,836.64,USD
2023-04-15,Hay Point,IFO380,411.97,USD
2023-04-15,Hay Point,VLSFO,599.52,USD
2023-04-15,Hay Point,MGO,863.15,USD
2023-04-15,Dalrymple Bay,IFO380,426.04,USD
2023-04-15,Dalrymple Bay,VLSFO,591.02,USD
2023-04-15,Dalrymple Bay,MGO,867.68,USD
2023-04-15,Taboneo,IFO380,380.51,USD
2023-04-15,Taboneo,VLSFO,560.82,USD
2023-04-15,Taboneo,MGO,799.38,USD
2023-04-15,Muara Pantai,IFO380,392.79,USD
2023-04-15,Muara Pantai,VLSFO,566.96,USD
2023-04-15,Muara Pantai,MGO,816.01,USD
2023-04-15,Samarinda,IFO380,391.51,USD
2023-04-15,Samarinda,VLSFO,563.66,USD
2023-04-15,Samarinda,MGO,805.66,USD
2023-04-15,Hampton Roads,IFO380,375.87,USD
2023-04-15,Hampton Roads,VLSFO,525.42,USD
2023-04-15,Hampton Roads,MGO,756.28,USD
2023-04-15,Baltimore,IFO380,383.43,USD
2023-04-15,Baltimore,VLSFO,540.11,USD
2023-04-15,Baltimore,MGO,781.43,USD
2023-04-15,New Orleans,IFO380,364.23,USD
2023-04-15,New Orleans,VLSFO,521.99,USD
2023-04-15,New Orleans,MGO,756.7,USD
2023-04-15,Beira,IFO380,445.99,USD
2023-04-15,Beira,VLSFO,635.22,USD
2023-04-15,Beira,MGO,921.86,USD
2023-04-15,Nacala,IFO380,446.95,USD
2023-04-15,Nacala,VLSFO,645.35,USD
2023-04-15,Nacala,MGO,932.01,USD
2023-04-15,Baltic,IFO380,366.69,USD
2023-04-15,Baltic,VLSFO,532.05,USD
2023-04-15,Baltic,MGO,762.53,USD
2023-04-15,Black Sea,IFO380,360.68,USD
2023-04-15,Black Sea,VLSFO,517.32,USD
2023-04-15,Black Sea,MGO,734.16,USD
2023-04-15,Far East,IFO380,361.39,USD
2023-04-15,Far East,VLSFO,508.83,USD
2023-04-15,Far East,MGO,739.4,USD
2023-05-15,Gladstone,IFO380,413.07,USD
2023-05-15,Gladstone,VLSFO,601.52,USD
2023-05-15,Gladstone,MGO,877.29,USD
2023-05-15,Newcastle,IFO380,411.25,USD
2023-05-15,Newcastle,VLSFO,589.17,USD
2023-05-15,Newcastle,MGO,849.65,USD
2023-05-15,Hay Point,IFO380,422.73,USD
2023-05-15,Hay Point,VLSFO,599.15,USD
2023-05-15,Hay Point,MGO,874.54,USD
2023-05-15,Dalrymple Bay,IFO380,415.97,USD
2023-05-15,Dalrymple Bay,VLSFO,599.85,USD
2023-05-15,Dalrymple Bay,MGO,868.98,USD
2023-05-15,Taboneo,IFO380,407.18,USD
2023-05-15,Taboneo,VLSFO,567.9,USD
2023-05-15,Taboneo,MGO,833.77,USD
2023-05-15,Muara Pantai,IFO380,382.18,USD
2023-05-15,Muara Pantai,VLSFO,551.33,USD
2023-05-15,Muara Pantai,MGO,803.36,USD
2023-05-15,Samarinda,IFO380,387.49,USD
2023-05-15,Samarinda,VLSFO,557.26,USD
2023-05-15,Samarinda,MGO,803.4,USD
2023-05-15,Hampton Roads,IFO380,377.99,USD
2023-05-15,Hampton Roads,VLSFO,541.84,USD
2023-05-15,Hampton Roads,MGO,787.55,USD
2023-05-15,Baltimore,IFO380,373.72,USD
2023-05-15,Baltimore,VLSFO,539.67,USD
2023-05-15,Baltimore,MGO,789.69,USD
2023-05-15,New Orleans,IFO380,369.48,USD
2023-05-15,New Orleans,VLSFO,540.61,USD
2023-05-15,New Orleans,MGO,774.5,USD
2023-05-15,Beira,IFO380,450.21,USD
2023-05-15,Beira,VLSFO,641.32,USD
2023-05-15,Beira,MGO,932.54,USD
2023-05-15,Nacala,IFO380,463.68,USD
2023-05-15,Nacala,VLSFO,673.4,USD
2023-05-15,Nacala,MGO,966.21,USD
2023-05-15,Baltic,IFO380,378.51,USD
2023-05-15,Baltic,VLSFO,539.91,USD
2023-05-15,Baltic,MGO,781.72,USD
2023-05-15,Black Sea,IFO380,375.15,USD
2023-05-15,Black Sea,VLSFO,535.24,USD
2023-05-15,Black Sea,MGO,769.2,USD
2023-05-15,Far East,IFO380,352.98,USD
2023-05-15,Far East,VLSFO,514.0,USD
2023-05-15,Far East,MGO,755.63,USD
2023-06-14,Gladstone,IFO380,423.82,USD
2023-06-14,Gladstone,VLSFO,607.84,USD
2023-06-14,Gladstone,MGO,879.25,USD
2023-06-14,Newcastle,IFO380,404.26,USD
2023-06-14,Newcastle,VLSFO,573.07,USD
2023-06-14,Newcastle,MGO,841.48,USD
2023-06-14,Hay Point,IFO380,420.07,USD
2023-06-14,Hay Point,VLSFO,606.23,USD
2023-06-14,Hay Point,MGO,869.36,USD
2023-06-14,Dalrymple Bay,IFO380,425.48,USD
2023-06-14,Dalrymple Bay,VLSFO,611.36,USD
2023-06-14,Dalrymple Bay,MGO,877.77,USD
2023-06-14,Taboneo,IFO380,405.14,USD
2023-06-14,Taboneo,VLSFO,563.08,USD
2023-06-14,Taboneo,MGO,815.44,USD
2023-06-14,Muara Pantai,IFO380,395.05,USD
2023-06-14,Muara Pantai,VLSFO,558.8,USD
2023-06-14,Muara Pantai,MGO,824.21,USD
2023-06-14,Samarinda,IFO380,393.6,USD
2023-06-14,Samarinda,VLSFO,567.47,USD
2023-06-14,Samarinda,MGO,822.72,USD
2023-06-14,Hampton Roads,IFO380,384.0,USD
2023-06-14,Hampton Roads,VLSFO,541.91,USD
2023-06-14,Hampton Roads,MGO,794.52,USD
2023-06-14,Baltimore,IFO380,375.75,USD
2023-06-14,Baltimore,VLSFO,536.41,USD
2023-06-14,Baltimore,MGO,768.56,USD
2023-06-14,New Orleans,IFO380,361.02,USD
2023-06-14,New Orleans,VLSFO,529.45,USD
2023-06-14,New Orleans,MGO,766.29,USD
2023-06-14,Beira,IFO380,456.21,USD
2023-06-14,Beira,VLSFO,646.77,USD
2023-06-14,Beira,MGO,935.18,USD
2023-06-14,Nacala,IFO380,454.69,USD
2023-06-14,Nacala,VLSFO,652.0,USD
2023-06-14,Nacala,MGO,941.41,USD
2023-06-14,Baltic,IFO380,389.74,USD
2023-06-14,Baltic,VLSFO,550.49,USD
2023-06-14,Baltic,MGO,812.43,USD
2023-06-14,Black Sea,IFO380,362.91,USD
2023-06-14,Black Sea,VLSFO,517.36,USD
2023-06-14,Black Sea,MGO,760.92,USD
2023-06-14,Far East,IFO380,362.03,USD
2023-06-14,Far East,VLSFO,524.12,USD
2023-06-14,Far East,MGO,757.6,USD
2023-07-14,Gladstone,IFO380,445.86,USD
2023-07-14,Gladstone,VLSFO,636.48,USD
2023-07-14,Gladstone,MGO,924.99,USD
2023-07-14,Newcastle,IFO380,439.26,USD
2023-07-14,Newcastle,VLSFO,622.88,USD
2023-07-14,Newcastle,MGO,894.34,USD
2023-07-14,Hay Point,IFO380,451.84,USD
2023-07-14,Hay Point,VLSFO,651.58,USD
2023-07-14,Hay Point,MGO,941.77,USD
2023-07-14,Dalrymple Bay,IFO380,455.83,USD
2023-07-14,Dalrymple Bay,VLSFO,646.18,USD
2023-07-14,Dalrymple Bay,MGO,941.74,USD
2023-07-14,Taboneo,IFO380,425.22,USD
2023-07-14,Taboneo,VLSFO,593.36,USD
2023-07-14,Taboneo,MGO,867.46,USD
2023-07-14,Muara Pantai,IFO380,433.09,USD
2023-07-14,Muara Pantai,VLSFO,601.42,USD
2023-07-14,Muara Pantai,MGO,872.16,USD
2023-07-14,Samarinda,IFO380,409.71,USD
2023-07-14,Samarinda,VLSFO,591.17,USD
2023-07-14,Samarinda,MGO,860.27,USD
2023-07-14,Hampton Roads,IFO380,401.1,USD
2023-07-14,Hampton Roads,VLSFO,583.38,USD
2023-07-14,Hampton Roads,MGO,843.3,USD
2023-07-14,Baltimore,IFO380,425.12,USD
2023-07-14,Baltimore,VLSFO,600.42,USD
2023-07-14,Baltimore,MGO,883.11,USD
2023-07-14,New Orleans,IFO380,386.76,USD
2023-07-14,New Orleans,VLSFO,561.28,USD
2023-07-14,New Orleans,MGO,810.8,USD
2023-07-14,Beira,IFO380,483.19,USD
2023-07-14,Beira,VLSFO,690.1,USD
2023-07-14,Beira,MGO,1013.39,USD
2023-07-14,Nacala,IFO380,489.73,USD
2023-07-14,Nacala,VLSFO,692.63,USD
2023-07-14,Nacala,MGO,1008.38,USD
2023-07-14,Baltic,IFO380,397.11,USD
2023-07-14,Baltic,VLSFO,575.17,USD
2023-07-14,Baltic,MGO,823.44,USD
2023-07-14,Black Sea,IFO380,411.06,USD
2023-07-14,Black Sea,VLSFO,574.41,USD
2023-07-14,Black Sea,MGO,833.02,USD
2023-07-14,Far East,IFO380,372.98,USD
2023-07-14,Far East,VLSFO,531.35,USD
2023-07-14,Far East,MGO,792.67,USD
2023-08-13,Gladstone,IFO380,440.66,USD
2023-08-13,Gladstone,VLSFO,624.66,USD
2023-08-13,Gladstone,MGO,898.48,USD
2023-08-13,Newcastle,IFO380,428.55,USD
2023-08-13,Newcastle,VLSFO,619.85,USD
2023-08-13,Newcastle,MGO,900.95,USD
2023-08-13,Hay Point,IFO380,460.2,USD
2023-08-13,Hay Point,VLSFO,647.5,USD
2023-08-13,Hay Point,MGO,940.5,USD
2023-08-13,Dalrymple Bay,IFO380,435.57,USD
2023-08-13,Dalrymple Bay,VLSFO,620.59,USD
2023-08-13,Dalrymple Bay,MGO,911.55,USD
2023-08-13,Taboneo,IFO380,394.47,USD
2023-08-13,Taboneo,VLSFO,566.02,USD
2023-08-13,Taboneo,MGO,818.63,USD
2023-08-13,Muara Pantai,IFO380,403.24,USD
2023-08-13,Muara Pantai,VLSFO,580.41,USD
2023-08-13,Muara Pantai,MGO,843.14,USD
2023-08-13,Samarinda,IFO380,410.13,USD
2023-08-13,Samarinda,VLSFO,564.55,USD
2023-08-13,Samarinda,MGO,824.82,USD
2023-08-13,Hampton Roads,IFO380,396.9,USD
2023-08-13,Hampton Roads,VLSFO,559.99,USD
2023-08-13,Hampton Roads,MGO,811.41,USD
2023-08-13,Baltimore,IFO380,393.66,USD
2023-08-13,Baltimore,VLSFO,582.94,USD
2023-08-13,Baltimore,MGO,835.13,USD
2023-08-13,New Orleans,IFO380,378.05,USD
2023-08-13,New Orleans,VLSFO,539.32,USD
2023-08-13,New Orleans,MGO,784.92,USD
2023-08-13,Beira,IFO380,479.41,USD
2023-08-13,Beira,VLSFO,671.13,USD
2023-08-13,Beira,MGO,989.06,USD
2023-08-13,Nacala,IFO380,467.71,USD
2023-08-13,Nacala,VLSFO,682.04,USD
2023-08-13,Nacala,MGO,985.01,USD
2023-08-13,Baltic,IFO380,388.1,USD
2023-08-13,Baltic,VLSFO,552.98,USD
2023-08-13,Baltic,MGO,786.09,USD
2023-08-13,Black Sea,IFO380,385.39,USD
2023-08-13,Black Sea,VLSFO,559.08,USD
2023-08-13,Black Sea,MGO,808.36,USD
2023-08-13,Far East,IFO380,383.96,USD
2023-08-13,Far East,VLSFO,536.52,USD
2023-08-13,Far East,MGO,776.65,USD
2023-09-12,Gladstone,IFO380,421.14,USD
2023-09-12,Gladstone,VLSFO,600.16,USD
2023-09-12,Gladstone,MGO,865.91,USD
2023-09-12,Newcastle,IFO380,409.41,USD
2023-09-12,Newcastle,VLSFO,578.25,USD
2023-09-12,Newcastle,MGO,834.07,USD
2023-09-12,Hay Point,IFO380,425.52,USD
2023-09-12,Hay Point,VLSFO,608.07,USD
2023-09-12,Hay Point,MGO,885.43,USD
2023-09-12,Dalrymple Bay,IFO380,430.58,USD
2023-09-12,Dalrymple Bay,VLSFO,618.53,USD
2023-09-12,Dalrymple Bay,MGO,904.82,USD
2023-09-12,Taboneo,IFO380,387.32,USD
2023-09-12,Taboneo,VLSFO,571.37,USD
2023-09-12,Taboneo,MGO,809.26,USD
2023-09-12,Muara Pantai,IFO380,375.48,USD
2023-09-12,Muara Pantai,VLSFO,547.91,USD
2023-09-12,Muara Pantai,MGO,804.89,USD
2023-09-12,Samarinda,IFO380,396.51,USD
2023-09-12,Samarinda,VLSFO,563.74,USD
2023-09-12,Samarinda,MGO,818.08,USD
2023-09-12,Hampton Roads,IFO380,392.78,USD
2023-09-12,Hampton Roads,VLSFO,547.71,USD
2023-09-12,Hampton Roads,MGO,788.35,USD
2023-09-12,Baltimore,IFO380,386.77,USD
2023-09-12,Baltimore,VLSFO,551.52,USD
2023-09-12,Baltimore,MGO,798.8,USD
2023-09-12,New Orleans,IFO380,376.77,USD
2023-09-12,New Orleans,VLSFO,541.11,USD
2023-09-12,New Orleans,MGO,789.78,USD
2023-09-12,Beira,IFO380,467.2,USD
2023-09-12,Beira,VLSFO,667.53,USD
2023-09-12,Beira,MGO,976.62,USD
2023-09-12,Nacala,IFO380,461.88,USD
2023-09-12,Nacala,VLSFO,655.09,USD
2023-09-12,Nacala,MGO,955.18,USD
2023-09-12,Baltic,IFO380,370.79,USD
2023-09-12,Baltic,VLSFO,537.21,USD
2023-09-12,Baltic,MGO,779.38,USD
2023-09-12,Black Sea,IFO380,378.07,USD
2023-09-12,Black Sea,VLSFO,547.26,USD
2023-09-12,Black Sea,MGO,777.75,USD
2023-09-12,Far East,IFO380,364.59,USD
2023-09-12,Far East,VLSFO,522.65,USD
2023-09-12,Far East,MGO,758.57,USD
2023-10-12,Gladstone,IFO380,417.89,USD
2023-10-12,Gladstone,VLSFO,605.74,USD
2023-10-12,Gladstone,MGO,870.36,USD
2023-10-12,Newcastle,IFO380,399.77,USD
2023-10-12,Newcastle,VLSFO,581.54,USD
2023-10-12,Newcastle,MGO,836.41,USD
2023-10-12,Hay Point,IFO380,430.6,USD
2023-10-12,Hay Point,VLSFO,620.03,USD
2023-10-12,Hay Point,MGO,891.88,USD
2023-10-12,Dalrymple Bay,IFO380,431.97,USD
2023-10-12,Dalrymple Bay,VLSFO,614.87,USD
2023-10-12,Dalrymple Bay,MGO,886.97,USD
2023-10-12,Taboneo,IFO380,389.82,USD
2023-10-12,Taboneo,VLSFO,558.45,USD
2023-10-12,Taboneo,MGO,807.45,USD
2023-10-12,Muara Pantai,IFO380,396.91,USD
2023-10-12,Muara Pantai,VLSFO,565.33,USD
2023-10-12,Muara Pantai,MGO,818.63,USD
2023-10-12,Samarinda,IFO380,400.56,USD
2023-10-12,Samarinda,VLSFO,566.21,USD
2023-10-12,Samarinda,MGO,814.74,USD
2023-10-12,Hampton Roads,IFO380,377.61,USD
2023-10-12,Hampton Roads,VLSFO,539.57,USD
2023-10-12,Hampton Roads,MGO,778.41,USD
2023-10-12,Baltimore,IFO380,390.77,USD
2023-10-12,Baltimore,VLSFO,553.89,USD
2023-10-12,Baltimore,MGO,800.52,USD
2023-10-12,New Orleans,IFO380,374.72,USD
2023-10-12,New Orleans,VLSFO,536.58,USD
2023-10-12,New Orleans,MGO,761.83,USD
2023-10-12,Beira,IFO380,445.97,USD
2023-10-12,Beira,VLSFO,648.62,USD
2023-10-12,Beira,MGO,936.14,USD
2023-10-12,Nacala,IFO380,461.22,USD
2023-10-12,Nacala,VLSFO,669.78,USD
2023-10-12,Nacala,MGO,983.82,USD
2023-10-12,Baltic,IFO380,371.37,USD
2023-10-12,Baltic,VLSFO,528.39,USD
2023-10-12,Baltic,MGO,759.76,USD
2023-10-12,Black Sea,IFO380,372.78,USD
2023-10-12,Black Sea,VLSFO,535.48,USD
2023-10-12,Black Sea,MGO,777.55,USD
2023-10-12,Far East,IFO380,368.62,USD
2023-10-12,Far East,VLSFO,515.8,USD
2023-10-12,Far East,MGO,751.19,USD
2023-11-11,Gladstone,IFO380,415.21,USD
2023-11-11,Gladstone,VLSFO,587.61,USD
2023-11-11,Gladstone,MGO,850.52,USD
2023-11-11,Newcastle,IFO380,406.9,USD
2023-11-11,Newcastle,VLSFO,577.47,USD
2023-11-11,Newcastle,MGO,826.49,USD
2023-11-11,Hay Point,IFO380,412.23,USD
2023-11-11,Hay Point,VLSFO,591.76,USD
2023-11-11,Hay Point,MGO,868.94,USD
2023-11-11,Dalrymple Bay,IFO380,421.34,USD
2023-11-11,Dalrymple Bay,VLSFO,601.41,USD
2023-11-11,Dalrymple Bay,MGO,870.87,USD
2023-11-11,Taboneo,IFO380,383.84,USD
2023-11-11,Taboneo,VLSFO,550.46,USD
2023-11-11,Taboneo,MGO,817.44,USD
2023-11-11,Muara Pantai,IFO380,392.59,USD
2023-11-11,Muara Pantai,VLSFO,560.78,USD
2023-11-11,Muara Pantai,MGO,799.09,USD
2023-11-11,Samarinda,IFO380,362.87,USD
2023-11-11,Samarinda,VLSFO,523.06,USD
2023-11-11,Samarinda,MGO,758.59,USD
2023-11-11,Hampton Roads,IFO380,375.54,USD
2023-11-11,Hampton Roads,VLSFO,538.8,USD
2023-11-11,Hampton Roads,MGO,787.06,USD
2023-11-11,Baltimore,IFO380,392.2,USD
2023-11-11,Baltimore,VLSFO,558.37,USD
2023-11-11,Baltimore,MGO,809.45,USD
2023-11-11,New Orleans,IFO380,358.01,USD
2023-11-11,New Orleans,VLSFO,505.48,USD
2023-11-11,New Orleans,MGO,732.26,USD
2023-11-11,Beira,IFO380,441.46,USD
2023-11-11,Beira,VLSFO,623.2,USD
2023-11-11,Beira,MGO,912.9,USD
2023-11-11,Nacala,IFO380,448.6,USD
2023-11-11,Nacala,VLSFO,641.05,USD
2023-11-11,Nacala,MGO,940.7,USD
2023-11-11,Baltic,IFO380,375.85,USD
2023-11-11,Baltic,VLSFO,535.62,USD
2023-11-11,Baltic,MGO,798.79,USD
2023-11-11,Black Sea,IFO380,376.94,USD
2023-11-11,Black Sea,VLSFO,531.41,USD
2023-11-11,Black Sea,MGO,749.93,USD
2023-11-11,Far East,IFO380,346.03,USD
2023-11-11,Far East,VLSFO,503.14,USD
2023-11-11,Far East,MGO,718.01,USD
2023-12-11,Gladstone,IFO380,414.76,USD
2023-12-11,Gladstone,VLSFO,585.24,USD
2023-12-11,Gladstone,MGO,862.21,USD
2023-12-11,Newcastle,IFO380,406.05,USD
2023-12-11,Newcastle,VLSFO,585.71,USD
2023-12-11,Newcastle,MGO,846.17,USD
2023-12-11,Hay Point,IFO380,414.92,USD
2023-12-11,Hay Point,VLSFO,594.11,USD
2023-12-11,Hay Point,MGO,862.99,USD
2023-12-11,Dalrymple Bay,IFO380,429.75,USD
2023-12-11,Dalrymple Bay,VLSFO,614.29,USD
2023-12-11,Dalrymple Bay,MGO,890.56,USD
2023-12-11,Taboneo,IFO380,391.88,USD
2023-12-11,Taboneo,VLSFO,567.62,USD
2023-12-11,Taboneo,MGO,809.93,USD
2023-12-11,Muara Pantai,IFO380,393.96,USD
2023-12-11,Muara Pantai,VLSFO,553.79,USD
2023-12-11,Muara Pantai,MGO,816.39,USD
2023-12-11,Samarinda,IFO380,381.57,USD
2023-12-11,Samarinda,VLSFO,545.25,USD
2023-12-11,Samarinda,MGO,788.58,USD
2023-12-11,Hampton Roads,IFO380,380.57,USD
2023-12-11,Hampton Roads,VLSFO,538.51,USD
2023-12-11,Hampton Roads,MGO,781.26,USD
2023-12-11,Baltimore,IFO380,374.23,USD
2023-12-11,Baltimore,VLSFO,544.59,USD
2023-12-11,Baltimore,MGO,787.5,USD
2023-12-11,New Orleans,IFO380,373.33,USD
2023-12-11,New Orleans,VLSFO,527.91,USD
2023-12-11,New Orleans,MGO,766.81,USD
2023-12-11,Beira,IFO380,457.0,USD
2023-12-11,Beira,VLSFO,643.54,USD
2023-12-11,Beira,MGO,939.9,USD
2023-12-11,Nacala,IFO380,458.15,USD
2023-12-11,Nacala,VLSFO,659.37,USD
2023-12-11,Nacala,MGO,949.14,USD
2023-12-11,Baltic,IFO380,371.98,USD
2023-12-11,Baltic,VLSFO,530.54,USD
2023-12-11,Baltic,MGO,765.38,USD
2023-12-11,Black Sea,IFO380,373.65,USD
2023-12-11,Black Sea,VLSFO,535.92,USD
2023-12-11,Black Sea,MGO,784.97,USD
2023-12-11,Far East,IFO380,349.12,USD
2023-12-11,Far East,VLSFO,508.11,USD
2023-12-11,Far East,MGO,733.91,USD
2024-01-10,Gladstone,IFO380,404.9,USD
2024-01-10,Gladstone,VLSFO,583.1,USD
2024-01-10,Gladstone,MGO,846.47,USD
2024-01-10,Newcastle,IFO380,405.1,USD
2024-01-10,Newcastle,VLSFO,575.93,USD
2024-01-10,Newcastle,MGO,848.17,USD
2024-01-10,Hay Point,IFO380,398.33,USD
2024-01-10,Hay Point,VLSFO,565.71,USD
2024-01-10,Hay Point,MGO,819.52,USD
2024-01-10,Dalrymple Bay,IFO380,405.88,USD
2024-01-10,Dalrymple Bay,VLSFO,577.02,USD
2024-01-10,Dalrymple Bay,MGO,848.71,USD
2024-01-10,Taboneo,IFO380,363.0,USD
