timestamp,port_id,latitude,longitude,wind_speed,wave_height,wave_period,precipitation,pressure,storm_flag,cyclone_flag
2025-10-08,GOP,19.2667,84.9167,18.1,1.31,6.3,10.6,1012.0,0,0
2025-10-15,GOP,19.2667,84.9167,14.7,2.56,10.0,0,1017.0,0,0
2025-10-22,GOP,19.2667,84.9167,17.8,0.62,10.7,5.3,1016.2,0,0
2025-10-29,GOP,19.2667,84.9167,14.3,0.81,8.9,5.6,1018.7,0,0
2020-01-01,HAL,22.0333,88.0667,25.5,1.09,6.6,18.8,1012.7,0,0
2020-01-08,HAL,22.0333,88.0667,16.1,1.54,5.4,0,1012.6,0,0
2020-01-15,HAL,22.0333,88.0667,5.1,1.91,6.8,10.4,1017.2,0,0
2020-01-22,HAL,22.0333,88.0667,15.6,1.15,6.8,5.1,1008.7,0,0
2020-01-29,HAL,22.0333,88.0667,10.8,1.4,10.0,13.3,1010.1,0,0
2020-02-05,HAL,22.0333,88.0667,9.3,1.71,8.8,8.8,1015.6,0,0
2020-02-12,HAL,22.0333,88.0667,20.1,0.89,8.7,17.2,1010.2,0,0
2020-02-19,HAL,22.0333,88.0667,14.3,2.11,5.3,8.2,1011.4,0,0
2020-02-26,HAL,22.0333,88.0667,15.4,1.01,9.9,2.1,1018.0,0,0
2020-03-04,HAL,22.0333,88.0667,14.8,1.66,9.8,7.9,1013.7,0,0
2020-03-11,HAL,22.0333,88.0667,21.8,1.25,10.2,3.4,1015.6,0,0
2020-03-18,HAL,22.0333,88.0667,18.0,1.23,10.5,3.5,1012.1,0,0
2020-03-25,HAL,22.0333,88.0667,15.6,1.36,5.5,1.1,1015.4,0,0
2020-04-01,HAL,22.0333,88.0667,4.9,1.11,6.0,0,1011.9,0,0
2020-04-08,HAL,22.0333,88.0667,15.0,0.87,5.8,4.0,1016.4,0,0
2020-04-15,HAL,22.0333,88.0667,12.4,1.21,10.3,11.9,1012.2,0,0
2020-04-22,HAL,22.0333,88.0667,15.1,1.53,6.6,8.6,1008.3,0,0
2020-04-29,HAL,22.0333,88.0667,19.8,1.37,9.6,0,1018.7,0,0
2020-05-06,HAL,22.0333,88.0667,15.2,1.94,6.2,5.9,1014.1,0,0
2020-05-13,HAL,22.0333,88.0667,13.1,1.29,7.5,10.6,1008.4,0,0
2020-05-20,HAL,22.0333,88.0667,19.2,1.0,7.3,15.0,1018.5,0,0
2020-05-27,HAL,22.0333,88.0667,14.9,1.43,7.3,4.5,1006.9,0,0
2020-06-03,HAL,22.0333,88.0667,23.3,2.17,10.3,100.7,999.2,0,0
2020-06-10,HAL,22.0333,88.0667,32.0,1.82,6.2,52.8,1000.1,0,0
2020-06-17,HAL,22.0333,88.0667,26.6,2.17,8.2,37.8,996.4,0,0
2020-06-24,HAL,22.0333,88.0667,26.4,2.95,5.9,63.6,1008.6,0,0
2020-07-01,HAL,22.0333,88.0667,26.0,2.33,7.6,50.0,1006.3,0,0
2020-07-08,HAL,22.0333,88.0667,23.6,3.12,9.4,52.0,1003.6,0,0
2020-07-15,HAL,22.0333,88.0667,31.3,2.83,6.5,30.0,1000.6,0,0
2020-07-22,HAL,22.0333,88.0667,25.2,2.37,8.8,72.8,1007.5,0,0
2020-07-29,HAL,22.0333,88.0667,23.6,2.2,7.4,67.5,1002.3,0,0
2020-08-05,HAL,22.0333,88.0667,24.5,2.77,9.0,54.8,999.6,0,0
2020-08-12,HAL,22.0333,88.0667,27.8,2.61,8.9,62.8,997.2,0,0
2020-08-19,HAL,22.0333,88.0667,29.2,2.04,5.5,117.3,1006.3,0,0
2020-08-26,HAL,22.0333,88.0667,29.1,1.9,8.9,116.5,1006.5,0,0
2020-09-02,HAL,22.0333,88.0667,31.0,1.78,6.0,70.8,1010.4,0,0
2020-09-09,HAL,22.0333,88.0667,23.0,2.53,7.5,77.8,1004.0,0,0
2020-09-16,HAL,22.0333,88.0667,33.3,2.18,7.4,82.2,1001.2,0,0
2020-09-23,HAL,22.0333,88.0667,28.5,3.31,9.4,20.8,1003.6,0,0
2020-09-30,HAL,22.0333,88.0667,24.0,2.42,10.2,100.4,996.5,0,0
2020-10-07,HAL,22.0333,88.0667,17.4,0.85,8.9,3.6,1005.6,0,0
2020-10-14,HAL,22.0333,88.0667,19.7,1.95,8.6,14.3,1020.4,0,0
2020-10-21,HAL,22.0333,88.0667,13.4,1.21,5.5,0,1011.6,0,0
2020-10-28,HAL,22.0333,88.0667,17.8,1.94,10.0,0.7,1007.8,0,0
2020-11-04,HAL,22.0333,88.0667,14.5,1.86,9.0,18.8,1016.2,0,0
2020-11-11,HAL,22.0333,88.0667,69.4,3.56,7.5,5.1,985.9,0,1
2020-11-18,HAL,22.0333,88.0667,17.1,2.26,8.7,9.8,1007.9,0,0
2020-11-25,HAL,22.0333,88.0667,11.8,1.88,7.5,10.6,1006.7,0,0
2020-12-02,HAL,22.0333,88.0667,8.8,0.71,6.1,11.7,1014.0,0,0
2020-12-09,HAL,22.0333,88.0667,22.2,1.45,8.7,4.4,1012.3,0,0
2020-12-16,HAL,22.0333,88.0667,19.5,1.57,7.8,9.6,1008.3,0,0
2020-12-23,HAL,22.0333,88.0667,23.6,1.17,8.2,13.7,1018.0,0,0
2020-12-30,HAL,22.0333,88.0667,9.9,1.99,9.7,13.9,1015.9,0,0
2021-01-06,HAL,22.0333,88.0667,16.1,1.3,10.0,17.1,1011.1,0,0
2021-01-13,HAL,22.0333,88.0667,10.3,1.04,8.3,1.7,1006.9,0,0
2021-01-20,HAL,22.0333,88.0667,12.3,1.26,7.3,10.1,1017.6,0,0
2021-01-27,HAL,22.0333,88.0667,19.1,1.11,10.2,2.3,1012.3,0,0
2021-02-03,HAL,22.0333,88.0667,11.1,1.84,9.3,0.2,1013.4,0,0
2021-02-10,HAL,22.0333,88.0667,16.8,0.43,6.5,3.2,1007.1,0,0
2021-02-17,HAL,22.0333,88.0667,19.1,1.44,6.0,14.1,1022.0,0,0
2021-02-24,HAL,22.0333,88.0667,17.7,1.39,8.0,13.4,1020.7,0,0
2021-03-03,HAL,22.0333,88.0667,10.4,1.02,7.7,12.2,1012.1,0,0
2021-03-10,HAL,22.0333,88.0667,19.3,1.32,8.5,2.2,1012.2,0,0
2021-03-17,HAL,22.0333,88.0667,16.6,1.2,9.3,11.6,1013.8,0,0
2021-03-24,HAL,22.0333,88.0667,19.6,1.24,8.1,12.1,1010.5,0,0
2021-03-31,HAL,22.0333,88.0667,14.6,1.47,10.5,8.8,1020.5,0,0
2021-04-07,HAL,22.0333,88.0667,15.0,1.75,8.4,8.7,1013.0,0,0
2021-04-14,HAL,22.0333,88.0667,20.8,1.4,6.3,3.0,1015.1,0,0
2021-04-21,HAL,22.0333,88.0667,15.5,1.37,8.3,7.1,1015.6,0,0
2021-04-28,HAL,22.0333,88.0667,34.3,3.37,8.9,6.7,1017.3,1,0
2021-05-05,HAL,22.0333,88.0667,34.9,3.63,10.6,24.2,1016.7,1,0
2021-05-12,HAL,22.0333,88.0667,22.0,1.33,9.8,0,1008.1,0,0
2021-05-19,HAL,22.0333,88.0667,18.7,0.85,5.5,10.7,1017.5,0,0
2021-05-26,HAL,22.0333,88.0667,21.1,1.42,9.2,8.6,1009.8,0,0
2021-06-02,HAL,22.0333,88.0667,28.2,2.86,9.8,77.3,1010.5,0,0
2021-06-09,HAL,22.0333,88.0667,34.7,2.12,8.6,22.7,1000.0,0,0
2021-06-16,HAL,22.0333,88.0667,23.5,1.24,7.8,89.9,1003.5,0,0
2021-06-23,HAL,22.0333,88.0667,21.9,1.67,10.8,66.8,1010.0,0,0
2021-06-30,HAL,22.0333,88.0667,27.5,2.03,7.6,68.6,1003.9,0,0
2021-07-07,HAL,22.0333,88.0667,26.1,2.91,10.4,51.7,999.8,0,0
2021-07-14,HAL,22.0333,88.0667,22.2,2.36,8.5,24.5,1008.1,0,0
2021-07-21,HAL,22.0333,88.0667,45.3,4.47,8.2,35.4,1009.9,1,0
2021-07-28,HAL,22.0333,88.0667,20.6,2.4,10.8,41.3,1005.1,0,0
2021-08-04,HAL,22.0333,88.0667,24.0,2.84,6.4,84.9,1005.8,0,0
2021-08-11,HAL,22.0333,88.0667,25.9,2.67,6.6,10.5,1008.3,0,0
2021-08-18,HAL,22.0333,88.0667,23.9,1.94,9.8,48.5,1007.8,0,0
2021-08-25,HAL,22.0333,88.0667,25.7,1.76,9.0,41.0,1011.1,0,0
2021-09-01,HAL,22.0333,88.0667,25.8,2.1,8.0,58.1,1000.7,0,0
2021-09-08,HAL,22.0333,88.0667,18.6,2.89,9.9,80.5,1010.5,0,0
2021-09-15,HAL,22.0333,88.0667,18.7,2.08,8.6,36.7,1006.0,0,0
2021-09-22,HAL,22.0333,88.0667,26.0,2.66,8.1,133.1,1005.6,0,0
2021-09-29,HAL,22.0333,88.0667,26.5,2.2,8.3,44.2,1006.6,0,0
2021-10-06,HAL,22.0333,88.0667,15.1,1.67,8.1,8.1,1017.5,0,0
2021-10-13,HAL,22.0333,88.0667,63.3,4.79,8.3,12.4,983.1,0,1
2021-10-20,HAL,22.0333,88.0667,14.6,0.82,11.0,14.5,1012.9,0,0
2021-10-27,HAL,22.0333,88.0667,19.2,2.1,9.8,11.9,1017.4,0,0
2021-11-03,HAL,22.0333,88.0667,21.2,1.66,8.0,0.1,1006.9,0,0
2021-11-10,HAL,22.0333,88.0667,14.5,1.34,10.6,1.0,1018.4,0,0
2021-11-17,HAL,22.0333,88.0667,14.6,1.24,10.5,10.5,1014.6,0,0
2021-11-24,HAL,22.0333,88.0667,16.7,1.06,8.1,10.9,1016.7,0,0
2021-12-01,HAL,22.0333,88.0667,13.4,1.49,9.5,8.3,1017.2,0,0
2021-12-08,HAL,22.0333,88.0667,15.0,1.1,9.7,0,1002.8,0,0
2021-12-15,HAL,22.0333,88.0667,14.6,1.48,6.8,0,1004.9,0,0
2021-12-22,HAL,22.0333,88.0667,23.1,1.37,5.4,7.1,1009.6,0,0
2021-12-29,HAL,22.0333,88.0667,19.1,0.56,9.5,7.6,1007.8,0,0
2022-01-05,HAL,22.0333,88.0667,16.7,0.99,6.6,5.1,1011.2,0,0
2022-01-12,HAL,22.0333,88.0667,18.1,0.98,5.1,5.7,1013.4,0,0
2022-01-19,HAL,22.0333,88.0667,22.6,1.61,6.8,11.3,1012.5,0,0
2022-01-26,HAL,22.0333,88.0667,16.2,0.87,10.2,6.7,1010.6,0,0
2022-02-02,HAL,22.0333,88.0667,18.1,1.7,8.4,15.6,1018.0,0,0
2022-02-09,HAL,22.0333,88.0667,43.8,3.2,9.6,15.1,1011.4,1,0
2022-02-16,HAL,22.0333,88.0667,18.4,2.12,8.9,11.3,1014.8,0,0
2022-02-23,HAL,22.0333,88.0667,17.3,1.42,9.2,0,1016.3,0,0
2022-03-02,HAL,22.0333,88.0667,15.9,1.73,7.6,16.9,1016.6,0,0
2022-03-09,HAL,22.0333,88.0667,15.2,1.19,7.7,15.7,1009.9,0,0
2022-03-16,HAL,22.0333,88.0667,19.2,1.3,10.4,4.9,1008.2,0,0
2022-03-23,HAL,22.0333,88.0667,17.7,1.16,8.6,7.3,1008.3,0,0
2022-03-30,HAL,22.0333,88.0667,17.9,1.39,7.4,10.7,1011.0,0,0
2022-04-06,HAL,22.0333,88.0667,22.5,2.42,6.0,5.5,1016.8,0,0
2022-04-13,HAL,22.0333,88.0667,17.3,1.31,10.0,8.4,1009.4,0,0
2022-04-20,HAL,22.0333,88.0667,17.1,1.43,9.7,5.6,1010.4,0,0
2022-04-27,HAL,22.0333,88.0667,15.9,0.98,10.9,11.3,1012.2,0,0
2022-05-04,HAL,22.0333,88.0667,15.1,1.89,10.8,6.4,1010.7,0,0
2022-05-11,HAL,22.0333,88.0667,11.6,2.1,9.0,4.9,1015.7,0,0
2022-05-18,HAL,22.0333,88.0667,17.4,1.88,7.8,12.6,1007.5,0,0
2022-05-25,HAL,22.0333,88.0667,15.5,1.16,10.3,12.1,1014.0,0,0
2022-06-01,HAL,22.0333,88.0667,39.8,4.16,5.1,53.3,991.5,1,0
2022-06-08,HAL,22.0333,88.0667,34.1,2.37,8.0,68.4,1006.3,0,0
2022-06-15,HAL,22.0333,88.0667,22.7,1.34,6.6,63.4,998.5,0,0
2022-06-22,HAL,22.0333,88.0667,30.1,1.75,8.1,79.8,996.3,0,0
2022-06-29,HAL,22.0333,88.0667,23.4,1.62,10.4,65.9,1005.7,0,0
2022-07-06,HAL,22.0333,88.0667,31.3,2.5,8.4,38.4,1011.6,0,0
2022-07-13,HAL,22.0333,88.0667,21.1,3.03,8.6,66.0,1006.2,0,0
2022-07-20,HAL,22.0333,88.0667,25.7,2.57,5.5,66.5,1000.3,0,0
2022-07-27,HAL,22.0333,88.0667,30.8,1.99,5.9,44.9,1006.5,0,0
2022-08-03,HAL,22.0333,88.0667,24.3,2.53,8.7,42.7,999.2,0,0
2022-08-10,HAL,22.0333,88.0667,24.5,1.83,7.8,44.5,1001.8,0,0
2022-08-17,HAL,22.0333,88.0667,26.8,2.81,9.4,19.6,1005.4,0,0
2022-08-24,HAL,22.0333,88.0667,25.1,2.13,10.9,76.4,1001.6,0,0
2022-08-31,HAL,22.0333,88.0667,22.0,2.45,6.4,79.5,1004.6,0,0
2022-09-07,HAL,22.0333,88.0667,28.1,2.86,8.0,52.3,1005.6,0,0
2022-09-14,HAL,22.0333,88.0667,27.8,2.15,6.5,53.7,1003.2,0,0
2022-09-21,HAL,22.0333,88.0667,29.0,2.3,6.2,75.8,1002.9,0,0
2022-09-28,HAL,22.0333,88.0667,21.9,2.83,8.9,92.5,1002.0,0,0
2022-10-05,HAL,22.0333,88.0667,14.6,0.89,10.1,14.0,1007.5,0,0
2022-10-12,HAL,22.0333,88.0667,51.6,4.42,9.0,3.6,976.7,0,1
2022-10-19,HAL,22.0333,88.0667,50.7,4.85,5.8,11.3,978.5,0,1
2022-10-26,HAL,22.0333,88.0667,19.9,1.06,9.7,0,1009.6,0,0
2022-11-02,HAL,22.0333,88.0667,12.4,1.14,8.9,5.6,1012.2,0,0
2022-11-09,HAL,22.0333,88.0667,14.9,1.31,7.7,2.6,1013.4,0,0
2022-11-16,HAL,22.0333,88.0667,43.6,3.31,8.5,9.5,993.0,0,1
2022-11-23,HAL,22.0333,88.0667,13.3,1.24,8.1,6.9,1007.0,0,0
2022-11-30,HAL,22.0333,88.0667,16.6,1.3,10.8,0,1013.6,0,0
2022-12-07,HAL,22.0333,88.0667,21.9,1.74,5.4,2.8,1009.4,0,0
2022-12-14,HAL,22.0333,88.0667,18.0,1.35,7.3,9.9,1014.9,0,0
2022-12-21,HAL,22.0333,88.0667,19.0,1.83,10.6,6.0,1011.6,0,0
2022-12-28,HAL,22.0333,88.0667,28.0,0.93,5.6,9.2,1013.0,0,0
2023-01-04,HAL,22.0333,88.0667,18.7,1.69,8.2,5.6,1015.5,0,0
2023-01-11,HAL,22.0333,88.0667,11.7,1.61,5.8,7.2,1010.5,0,0
2023-01-18,HAL,22.0333,88.0667,20.1,1.49,7.7,0,1005.6,0,0
2023-01-25,HAL,22.0333,88.0667,17.0,1.25,6.7,8.0,1018.5,0,0
2023-02-01,HAL,22.0333,88.0667,18.2,1.66,8.7,16.6,1010.9,0,0
2023-02-08,HAL,22.0333,88.0667,12.6,1.52,5.9,11.5,1018.0,0,0
2023-02-15,HAL,22.0333,88.0667,15.2,1.98,7.7,8.8,1010.4,0,0
2023-02-22,HAL,22.0333,88.0667,19.9,1.24,10.5,9.1,1012.2,0,0
2023-03-01,HAL,22.0333,88.0667,14.8,1.01,10.2,4.1,1010.4,0,0
2023-03-08,HAL,22.0333,88.0667,10.7,1.52,7.7,12.1,1014.1,0,0
2023-03-15,HAL,22.0333,88.0667,17.6,1.92,6.7,6.3,1008.3,0,0
2023-03-22,HAL,22.0333,88.0667,19.5,2.0,5.2,15.5,1011.5,0,0
2023-03-29,HAL,22.0333,88.0667,16.3,1.24,6.4,4.1,1010.8,0,0
2023-04-05,HAL,22.0333,88.0667,8.7,1.1,7.5,9.3,1016.2,0,0
2023-04-12,HAL,22.0333,88.0667,15.7,0.87,6.1,0,1017.6,0,0
2023-04-19,HAL,22.0333,88.0667,19.3,1.11,6.1,7.8,1009.0,0,0
2023-04-26,HAL,22.0333,88.0667,30.5,3.1,11.0,9.6,1009.5,1,0
2023-05-03,HAL,22.0333,88.0667,13.6,1.2,10.8,3.2,1018.4,0,0
2023-05-10,HAL,22.0333,88.0667,15.2,1.34,9.0,0,1017.7,0,0
2023-05-17,HAL,22.0333,88.0667,8.4,1.23,6.1,11.1,1006.0,0,0
2023-05-24,HAL,22.0333,88.0667,15.6,1.51,5.6,5.3,1016.8,0,0
2023-05-31,HAL,22.0333,88.0667,14.6,1.65,10.3,9.5,1012.3,0,0
2023-06-07,HAL,22.0333,88.0667,29.5,2.19,10.5,44.7,1010.5,0,0
2023-06-14,HAL,22.0333,88.0667,29.6,2.37,5.0,58.9,1006.8,0,0
2023-06-21,HAL,22.0333,88.0667,25.8,2.06,6.5,57.0,999.4,0,0
2023-06-28,HAL,22.0333,88.0667,28.6,1.64,5.4,52.0,1001.5,0,0
2023-07-05,HAL,22.0333,88.0667,25.2,2.5,6.3,49.1,1002.1,0,0
2023-07-12,HAL,22.0333,88.0667,24.5,2.31,9.1,82.9,1006.1,0,0
2023-07-19,HAL,22.0333,88.0667,30.7,2.74,9.6,98.0,1002.6,0,0
2023-07-26,HAL,22.0333,88.0667,25.5,2.65,10.4,24.2,1001.2,0,0
2023-08-02,HAL,22.0333,88.0667,44.5,3.37,7.6,76.4,1005.7,1,0
2023-08-09,HAL,22.0333,88.0667,26.9,2.57,8.2,60.6,1007.2,0,0
2023-08-16,HAL,22.0333,88.0667,24.9,1.6,9.0,47.2,1004.1,0,0
2023-08-23,HAL,22.0333,88.0667,28.9,2.65,8.3,42.7,1011.6,0,0
2023-08-30,HAL,22.0333,88.0667,22.5,2.23,7.3,64.4,1004.4,0,0
2023-09-06,HAL,22.0333,88.0667,28.5,2.22,7.3,39.1,1011.7,0,0
2023-09-13,HAL,22.0333,88.0667,33.1,2.69,7.4,8.2,1002.4,0,0
2023-09-20,HAL,22.0333,88.0667,28.3,3.3,8.7,67.3,1010.8,0,0
2023-09-27,HAL,22.0333,88.0667,29.6,2.11,7.9,89.5,1001.2,0,0
2023-10-04,HAL,22.0333,88.0667,15.3,2.3,9.9,18.6,1006.2,0,0
2023-10-11,HAL,22.0333,88.0667,6.9,0.81,7.3,17.4,1007.1,0,0
2023-10-18,HAL,22.0333,88.0667,33.9,3.34,6.3,0,1016.3,1,0
2023-10-25,HAL,22.0333,88.0667,15.1,1.0,10.2,4.5,1013.1,0,0
2023-11-01,HAL,22.0333,88.0667,21.7,1.68,6.1,10.5,1019.4,0,0
2023-11-08,HAL,22.0333,88.0667,44.6,4.24,5.4,20.7,993.7,0,1
2023-11-15,HAL,22.0333,88.0667,11.2,1.56,7.5,15.3,1010.0,0,0
2023-11-22,HAL,22.0333,88.0667,14.5,1.41,5.3,14.4,1012.3,0,0
2023-11-29,HAL,22.0333,88.0667,7.8,1.22,7.1,8.0,1010.1,0,0
2023-12-06,HAL,22.0333,88.0667,12.8,1.69,7.3,11.5,1016.3,0,0
2023-12-13,HAL,22.0333,88.0667,12.3,1.91,9.9,7.0,1013.1,0,0
2023-12-20,HAL,22.0333,88.0667,9.7,1.42,8.0,12.7,1007.0,0,0
2023-12-27,HAL,22.0333,88.0667,27.5,1.75,10.8,4.8,1010.1,0,0
2024-01-03,HAL,22.0333,88.0667,11.9,1.3,10.0,10.2,1008.2,0,0
2024-01-10,HAL,22.0333,88.0667,13.0,0.98,5.9,9.3,1014.9,0,0
2024-01-17,HAL,22.0333,88.0667,6.6,1.54,5.1,10.6,1013.8,0,0
2024-01-24,HAL,22.0333,88.0667,12.0,1.18,7.2,6.3,1007.1,0,0
2024-01-31,HAL,22.0333,88.0667,11.7,0.71,7.9,16.1,1013.0,0,0
2024-02-07,HAL,22.0333,88.0667,13.4,2.1,10.4,6.7,1013.3,0,0
2024-02-14,HAL,22.0333,88.0667,13.6,1.96,10.4,19.0,1017.3,0,0
2024-02-21,HAL,22.0333,88.0667,14.7,1.22,6.7,4.3,1010.0,0,0
2024-02-28,HAL,22.0333,88.0667,15.2,1.31,9.0,10.8,1019.9,0,0
2024-03-06,HAL,22.0333,88.0667,17.1,1.13,5.0,10.5,1016.5,0,0
2024-03-13,HAL,22.0333,88.0667,15.0,1.41,8.5,9.3,1010.9,0,0
2024-03-20,HAL,22.0333,88.0667,8.5,1.15,5.6,0,1014.6,0,0
2024-03-27,HAL,22.0333,88.0667,14.5,1.69,5.2,15.9,1018.4,0,0
2024-04-03,HAL,22.0333,88.0667,13.5,1.22,10.6,10.5,1012.7,0,0
2024-04-10,HAL,22.0333,88.0667,15.3,0.2,8.2,11.8,1013.4,0,0
2024-04-17,HAL,22.0333,88.0667,9.3,1.21,6.3,9.1,1009.6,0,0
2024-04-24,HAL,22.0333,88.0667,26.3,1.03,8.0,7.2,1018.9,0,0
2024-05-01,HAL,22.0333,88.0667,14.9,1.46,6.8,0,1009.8,0,0
2024-05-08,HAL,22.0333,88.0667,16.7,1.61,10.2,6.9,1012.3,0,0
2024-05-15,HAL,22.0333,88.0667,16.7,2.35,9.5,13.1,1011.8,0,0
2024-05-22,HAL,22.0333,88.0667,13.5,1.23,5.9,5.7,1012.6,0,0
2024-05-29,HAL,22.0333,88.0667,19.9,0.93,10.3,7.7,1019.7,0,0
2024-06-05,HAL,22.0333,88.0667,25.3,2.18,8.1,64.9,1003.0,0,0
2024-06-12,HAL,22.0333,88.0667,24.5,2.01,8.6,67.4,1002.7,0,0
2024-06-19,HAL,22.0333,88.0667,24.6,2.22,10.9,32.7,1004.2,0,0
2024-06-26,HAL,22.0333,88.0667,32.5,2.58,8.9,46.1,1001.7,0,0
2024-07-03,HAL,22.0333,88.0667,23.4,2.41,6.5,60.5,1001.5,0,0
2024-07-10,HAL,22.0333,88.0667,26.0,1.66,5.3,48.2,1005.7,0,0
2024-07-17,HAL,22.0333,88.0667,24.1,1.05,10.9,0,1009.4,0,0
2024-07-24,HAL,22.0333,88.0667,25.5,2.06,8.5,40.3,1007.7,0,0
2024-07-31,HAL,22.0333,88.0667,29.1,2.34,9.0,41.6,1011.8,0,0
2024-08-07,HAL,22.0333,88.0667,24.2,2.77,8.8,65.8,1002.1,0,0
2024-08-14,HAL,22.0333,88.0667,31.8,2.22,8.5,49.4,1007.1,0,0
2024-08-21,HAL,22.0333,88.0667,27.8,2.8,6.3,46.2,1010.4,0,0
2024-08-28,HAL,22.0333,88.0667,28.3,2.79,9.8,14.7,1007.3,0,0
2024-09-04,HAL,22.0333,88.0667,27.6,2.69,6.4,67.0,1005.9,0,0
2024-09-11,HAL,22.0333,88.0667,48.1,4.82,5.3,76.5,1008.1,1,0
2024-09-18,HAL,22.0333,88.0667,22.7,2.31,9.8,87.7,1000.1,0,0
2024-09-25,HAL,22.0333,88.0667,31.2,1.92,8.1,65.6,1003.3,0,0
2024-10-02,HAL,22.0333,88.0667,12.7,2.09,10.2,12.6,1014.1,0,0
2024-10-09,HAL,22.0333,88.0667,17.7,1.52,10.8,8.0,1017.7,0,0
2024-10-16,HAL,22.0333,88.0667,14.4,0.99,9.2,4.3,1012.3,0,0
2024-10-23,HAL,22.0333,88.0667,10.8,1.15,7.3,7.9,1011.8,0,0
2024-10-30,HAL,22.0333,88.0667,41.3,5.81,10.1,7.7,983.5,0,1
2024-11-06,HAL,22.0333,88.0667,13.6,1.67,8.1,0,1018.8,0,0
2024-11-13,HAL,22.0333,88.0667,16.3,2.09,7.5,10.0,1005.7,0,0
2024-11-20,HAL,22.0333,88.0667,11.5,1.33,7.5,17.6,1013.4,0,0
2024-11-27,HAL,22.0333,88.0667,33.9,3.77,8.0,5.7,1017.3,1,0
2024-12-04,HAL,22.0333,88.0667,12.8,1.42,9.2,15.1,1015.0,0,0
2024-12-11,HAL,22.0333,88.0667,12.2,1.18,9.7,1.7,1010.3,0,0
2024-12-18,HAL,22.0333,88.0667,18.5,1.55,5.2,20.0,1015.2,0,0
2024-12-25,HAL,22.0333,88.0667,15.6,1.46,9.8,3.8,1014.0,0,0
2025-01-01,HAL,22.0333,88.0667,14.3,1.43,9.9,24.6,1011.0,0,0
2025-01-08,HAL,22.0333,88.0667,12.8,1.92,5.4,13.4,1019.6,0,0
2025-01-15,HAL,22.0333,88.0667,23.5,1.82,8.4,15.4,1014.4,0,0
2025-01-22,HAL,22.0333,88.0667,15.4,1.58,6.7,13.8,1013.0,0,0
2025-01-29,HAL,22.0333,88.0667,20.0,1.63,6.3,12.0,1010.6,0,0
2025-02-05,HAL,22.0333,88.0667,16.3,1.43,6.0,8.8,1022.7,0,0
2025-02-12,HAL,22.0333,88.0667,13.4,1.25,5.3,7.5,1010.7,0,0
2025-02-19,HAL,22.0333,88.0667,35.5,2.53,8.9,5.1,1013.2,1,0
2025-02-26,HAL,22.0333,88.0667,17.0,1.65,5.1,8.9,1012.7,0,0
2025-03-05,HAL,22.0333,88.0667,13.7,1.35,9.3,11.4,1011.0,0,0
2025-03-12,HAL,22.0333,88.0667,14.1,1.12,9.5,10.8,1011.6,0,0
2025-03-19,HAL,22.0333,88.0667,11.5,1.6,5.9,13.1,1009.2,0,0
2025-03-26,HAL,22.0333,88.0667,13.0,2.55,6.8,7.6,1013.4,0,0
2025-04-02,HAL,22.0333,88.0667,13.0,1.04,5.4,0,1014.9,0,0
2025-04-09,HAL,22.0333,88.0667,9.4,0.93,7.5,11.1,1017.6,0,0
2025-04-16,HAL,22.0333,88.0667,11.6,1.82,5.8,13.0,1013.8,0,0
2025-04-23,HAL,22.0333,88.0667,19.1,1.07,5.0,13.5,1014.2,0,0
2025-04-30,HAL,22.0333,88.0667,11.5,1.09,10.3,8.0,1017.3,0,0
2025-05-07,HAL,22.0333,88.0667,12.8,0.94,5.7,12.8,1008.3,0,0
2025-05-14,HAL,22.0333,88.0667,11.3,1.02,10.4,3.8,1012.3,0,0
2025-05-21,HAL,22.0333,88.0667,13.9,0.67,9.4,4.1,1016.2,0,0
2025-05-28,HAL,22.0333,88.0667,17.5,1.53,10.5,13.4,1010.0,0,0
2025-06-04,HAL,22.0333,88.0667,20.4,2.29,5.5,117.4,1002.5,0,0
2025-06-11,HAL,22.0333,88.0667,25.6,2.43,8.8,32.2,1003.4,0,0
2025-06-18,HAL,22.0333,88.0667,30.0,2.03,7.7,85.8,1006.5,0,0
2025-06-25,HAL,22.0333,88.0667,19.8,2.02,5.3,84.8,1001.1,0,0
2025-07-02,HAL,22.0333,88.0667,23.8,2.93,6.6,78.6,1002.9,0,0
2025-07-09,HAL,22.0333,88.0667,21.2,3.08,10.9,42.6,1004.9,0,0
2025-07-16,HAL,22.0333,88.0667,25.7,2.41,7.8,86.4,1002.9,0,0
2025-07-23,HAL,22.0333,88.0667,30.2,2.1,7.9,30.8,1005.1,0,0
2025-07-30,HAL,22.0333,88.0667,21.7,2.54,6.6,45.8,1001.3,0,0
2025-08-06,HAL,22.0333,88.0667,25.9,2.86,9.9,53.3,1010.6,0,0
2025-08-13,HAL,22.0333,88.0667,29.1,2.31,6.3,109.7,1001.0,0,0
2025-08-20,HAL,22.0333,88.0667,28.9,2.11,8.4,43.5,1005.0,0,0
2025-08-27,HAL,22.0333,88.0667,22.8,2.35,7.7,49.4,1006.5,0,0
2025-09-03,HAL,22.0333,88.0667,33.4,2.8,7.4,23.1,1011.2,0,0
2025-09-10,HAL,22.0333,88.0667,33.9,2.5,10.2,28.7,1009.0,0,0
2025-09-17,HAL,22.0333,88.0667,20.5,2.35,5.7,29.2,1006.2,0,0
2025-09-24,HAL,22.0333,88.0667,26.4,2.26,10.9,44.1,1011.5,0,0
