tender_id,tender_date,broker_id,origin,destination_port,cargo_type,vessel_class,route_id,quantity_mt,quoted_freight_usd_mt,contract_duration_days,market_freight_usd_mt,predicted_fair_value_usd_mt,fair_value_lower_usd_mt,fair_value_upper_usd_mt,bunker_price_usd_mt,congestion_index,predicted_waiting_hours,broker_historical_bid_count,broker_historical_premium_pct,vessel_historical_bid_count,broker_vessel_historical_frequency,synthetic_anomaly_ground_truth,bid_rank,winner,bid_deviation_pct,bid_spread_pct,fair_value_band_breach,high_positive_deviation_flag
TND-2025-1132,2023-05-27,BRK-AEGEAN,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,68678.0,13.52,19,13.11,13.47,12.39,14.55,624.0,0.76,78.4,48,-1.48,49,4,0,3,0,0.37,14.67,0,0
TND-2025-1132,2023-05-27,BRK-MARITIME,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,71399.0,13.64,41,13.11,13.47,12.39,14.55,624.0,0.76,78.4,43,7.71,11,12,0,4,0,1.26,14.67,0,0
TND-2025-1132,2023-05-27,BRK-VANGUARD,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,69169.0,13.93,20,13.11,13.47,12.39,14.55,624.0,0.76,78.4,76,1.02,18,3,0,5,0,3.41,14.67,0,0
TND-2025-1132,2023-05-27,BRK-APEX,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,68853.0,14.29,38,13.11,13.47,12.39,14.55,624.0,0.76,78.4,41,3.82,28,9,0,6,0,6.09,14.67,0,0
TND-2025-1132,2023-05-27,BRK-ZENITH,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,75355.0,14.53,34,13.11,13.47,12.39,14.55,624.0,0.76,78.4,13,2.71,25,14,0,7,0,7.87,14.67,0,0
TND-2025-1132,2023-05-27,BRK-SOUTHERN,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,70865.0,14.54,34,13.11,13.47,12.39,14.55,624.0,0.76,78.4,63,4.06,25,13,0,8,0,7.94,14.67,0,0
TND-2025-1133,2023-06-09,BRK-ZENITH,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,67483.0,23.6,33,24.77,25.3,23.28,27.32,661.3,0.35,21.5,47,4.62,29,8,0,1,1,-6.72,13.64,0,0
TND-2025-1133,2023-06-09,BRK-ALLIANCE,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,68501.0,23.72,14,24.77,25.3,23.28,27.32,661.3,0.35,21.5,33,7.28,8,13,0,2,0,-6.25,13.64,0,0
TND-2025-1133,2023-06-09,BRK-PACIFIC,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,66729.0,25.03,16,24.77,25.3,23.28,27.32,661.3,0.35,21.5,44,6.13,26,4,0,3,0,-1.07,13.64,0,0
TND-2025-1133,2023-06-09,BRK-MARITIME,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,72795.0,25.71,30,24.77,25.3,23.28,27.32,661.3,0.35,21.5,30,0.72,45,13,0,4,0,1.62,13.64,0,0
TND-2025-1133,2023-06-09,BRK-EASTERN,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,70611.0,26.82,17,24.77,25.3,23.28,27.32,661.3,0.35,21.5,65,1.37,26,4,0,5,0,6.01,13.64,0,0
TND-2025-1134,2024-11-27,BRK-HORIZON,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,72644.0,10.33,38,11.14,11.03,10.15,11.91,761.8,0.61,75.5,15,-0.69,28,4,0,1,1,-6.35,14.81,0,0
TND-2025-1134,2024-11-27,BRK-MARITIME,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,68438.0,10.34,41,11.14,11.03,10.15,11.91,761.8,0.61,75.5,76,9.0,27,4,0,2,0,-6.26,14.81,0,0
TND-2025-1134,2024-11-27,BRK-TRITON,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,70598.0,11.48,29,11.14,11.03,10.15,11.91,761.8,0.61,75.5,23,-0.94,21,9,0,3,0,4.08,14.81,0,0
TND-2025-1134,2024-11-27,BRK-APEX,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,73112.0,11.52,34,11.14,11.03,10.15,11.91,761.8,0.61,75.5,75,4.62,18,7,0,4,0,4.44,14.81,0,0
TND-2025-1134,2024-11-27,BRK-VANGUARD,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,72680.0,11.86,22,11.14,11.03,10.15,11.91,761.8,0.61,75.5,34,2.06,12,12,0,5,0,7.52,14.81,0,0
TND-2025-1135,2024-08-07,BRK-HORIZON,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,154707.0,15.28,15,16.55,16.37,15.06,17.68,679.6,0.69,84.3,30,-0.62,12,12,0,1,1,-6.66,13.09,0,0
TND-2025-1135,2024-08-07,BRK-MARITIME,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,150971.0,15.29,28,16.55,16.37,15.06,17.68,679.6,0.69,84.3,27,1.81,26,10,0,2,0,-6.6,13.09,0,0
TND-2025-1135,2024-08-07,BRK-VANGUARD,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,144162.0,15.37,28,16.55,16.37,15.06,17.68,679.6,0.69,84.3,23,-0.39,6,7,0,3,0,-6.11,13.09,0,0
TND-2025-1135,2024-08-07,BRK-GLOBAL,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,144399.0,15.46,32,16.55,16.37,15.06,17.68,679.6,0.69,84.3,72,2.43,19,1,0,4,0,-5.56,13.09,0,0
TND-2025-1135,2024-08-07,BRK-NAVIGATOR,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,145386.0,16.37,15,16.55,16.37,15.06,17.68,679.6,0.69,84.3,60,1.17,8,3,0,5,0,0.0,13.09,0,0
TND-2025-1135,2024-08-07,BRK-TRITON,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,150726.0,16.53,39,16.55,16.37,15.06,17.68,679.6,0.69,84.3,65,-0.26,11,8,0,6,0,0.98,13.09,0,0
TND-2025-1135,2024-08-07,BRK-ALLIANCE,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,143610.0,17.28,25,16.55,16.37,15.06,17.68,679.6,0.69,84.3,74,1.07,49,4,0,7,0,5.56,13.09,0,0
TND-2025-1136,2024-04-07,BRK-MERIDIAN,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,69326.0,12.09,25,12.46,12.61,11.6,13.62,636.8,0.67,58.6,42,1.03,11,10,0,1,1,-4.12,13.48,0,0
TND-2025-1136,2024-04-07,BRK-APEX,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,72408.0,12.45,36,12.46,12.61,11.6,13.62,636.8,0.67,58.6,48,3.46,7,2,0,2,0,-1.27,13.48,0,0
TND-2025-1136,2024-04-07,BRK-ALLIANCE,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,70120.0,12.64,24,12.46,12.61,11.6,13.62,636.8,0.67,58.6,29,0.78,5,1,0,3,0,0.24,13.48,0,0
TND-2025-1136,2024-04-07,BRK-EASTERN,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,74634.0,13.57,34,12.46,12.61,11.6,13.62,636.8,0.67,58.6,75,-1.42,33,3,0,4,0,7.61,13.48,0,0
TND-2025-1136,2024-04-07,BRK-TRITON,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,72798.0,13.72,42,12.46,12.61,11.6,13.62,636.8,0.67,58.6,75,3.91,12,12,0,5,0,8.8,13.48,1,0
TND-2025-1137,2025-05-11,BRK-GLOBAL,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,156523.0,16.65,30,17.27,17.88,16.45,19.31,691.7,0.64,77.0,27,1.78,19,13,0,1,1,-6.88,15.86,0,0
TND-2025-1137,2025-05-11,BRK-MERIDIAN,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,156866.0,17.71,33,17.27,17.88,16.45,19.31,691.7,0.64,77.0,50,-1.46,40,10,0,2,0,-0.95,15.86,0,0
TND-2025-1137,2025-05-11,BRK-APEX,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,151054.0,17.84,27,17.27,17.88,16.45,19.31,691.7,0.64,77.0,18,2.84,39,13,0,3,0,-0.22,15.86,0,0
TND-2025-1137,2025-05-11,BRK-EASTERN,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,148314.0,18.63,23,17.27,17.88,16.45,19.31,691.7,0.64,77.0,57,-1.13,30,4,0,4,0,4.19,15.86,0,0
TND-2025-1137,2025-05-11,BRK-PACIFIC,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,155553.0,18.87,37,17.27,17.88,16.45,19.31,691.7,0.64,77.0,55,3.89,39,8,0,5,0,5.54,15.86,0,0
TND-2025-1137,2025-05-11,BRK-OCEANIC,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,152465.0,19.29,33,17.27,17.88,16.45,19.31,691.7,0.64,77.0,35,6.76,41,6,0,6,0,7.89,15.86,0,0
TND-2025-1138,2023-12-19,BRK-TRITON,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,148514.0,13.56,36,14.29,14.56,13.4,15.72,736.6,0.71,68.1,22,-1.2,48,9,0,1,1,-6.87,16.45,0,0
TND-2025-1138,2023-12-19,BRK-PACIFIC,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,154171.0,13.82,43,14.29,14.56,13.4,15.72,736.6,0.71,68.1,11,5.23,33,7,0,2,0,-5.08,16.45,0,0
TND-2025-1138,2023-12-19,BRK-MARITIME,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,153020.0,14.59,28,14.29,14.56,13.4,15.72,736.6,0.71,68.1,34,6.46,17,5,0,3,0,0.21,16.45,0,0
TND-2025-1138,2023-12-19,BRK-AEGEAN,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,156756.0,15.79,24,14.29,14.56,13.4,15.72,736.6,0.71,68.1,31,-0.56,45,8,0,4,0,8.45,16.45,1,0
TND-2025-1139,2024-09-01,BRK-OCEANIC,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,68614.0,23.87,32,24.98,25.52,23.48,27.56,724.1,0.76,87.7,53,2.64,47,3,0,1,1,-6.47,13.91,0,0
TND-2025-1139,2024-09-01,BRK-SOUTHERN,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,66754.0,24.3,35,24.98,25.52,23.48,27.56,724.1,0.76,87.7,36,-2.94,38,5,0,2,0,-4.78,13.91,0,0
TND-2025-1139,2024-09-01,BRK-MERIDIAN,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,67196.0,24.32,22,24.98,25.52,23.48,27.56,724.1,0.76,87.7,70,-2.28,17,7,0,3,0,-4.7,13.91,0,0
TND-2025-1139,2024-09-01,BRK-AEGEAN,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,70260.0,25.32,39,24.98,25.52,23.48,27.56,724.1,0.76,87.7,41,-0.85,5,11,0,4,0,-0.78,13.91,0,0
TND-2025-1139,2024-09-01,BRK-ALLIANCE,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,68725.0,25.99,16,24.98,25.52,23.48,27.56,724.1,0.76,87.7,54,5.21,22,6,0,5,0,1.84,13.91,0,0
TND-2025-1139,2024-09-01,BRK-ZENITH,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,68936.0,27.19,44,24.98,25.52,23.48,27.56,724.1,0.76,87.7,19,-1.97,15,1,0,6,0,6.54,13.91,0,0
TND-2025-1140,2024-03-22,BRK-HORIZON,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,72383.0,18.72,32,19.44,19.8,18.22,21.38,693.9,0.63,59.9,74,4.14,13,4,0,1,1,-5.45,10.31,0,0
TND-2025-1140,2024-03-22,BRK-MERIDIAN,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,73768.0,19.17,35,19.44,19.8,18.22,21.38,693.9,0.63,59.9,33,0.02,7,13,0,2,0,-3.18,10.31,0,0
TND-2025-1140,2024-03-22,BRK-VANGUARD,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,71704.0,19.38,39,19.44,19.8,18.22,21.38,693.9,0.63,59.9,43,11.31,6,9,0,3,0,-2.12,10.31,0,0
TND-2025-1140,2024-03-22,BRK-EASTERN,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,76256.0,19.38,24,19.44,19.8,18.22,21.38,693.9,0.63,59.9,21,-0.91,48,4,0,4,0,-2.12,10.31,0,0
TND-2025-1140,2024-03-22,BRK-PACIFIC,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,73478.0,20.65,22,19.44,19.8,18.22,21.38,693.9,0.63,59.9,18,-1.66,14,10,0,5,0,4.29,10.31,0,0
TND-2025-1141,2023-05-24,BRK-MARITIME,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,161713.0,16.16,32,17.19,16.94,15.58,18.3,598.9,0.84,115.5,18,4.58,24,9,0,1,1,-4.6,13.24,0,0
TND-2025-1141,2023-05-24,BRK-TRITON,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,150377.0,16.83,38,17.19,16.94,15.58,18.3,598.9,0.84,115.5,62,-6.11,46,3,0,2,0,-0.65,13.24,0,0
TND-2025-1141,2023-05-24,BRK-ALLIANCE,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,148434.0,17.17,38,17.19,16.94,15.58,18.3,598.9,0.84,115.5,12,-0.67,32,10,0,3,0,1.36,13.24,0,0
TND-2025-1141,2023-05-24,BRK-MERIDIAN,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,158796.0,17.77,27,17.19,16.94,15.58,18.3,598.9,0.84,115.5,74,3.72,15,14,0,4,0,4.9,13.24,0,0
TND-2025-1141,2023-05-24,BRK-PACIFIC,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,149366.0,18.27,21,17.19,16.94,15.58,18.3,598.9,0.84,115.5,63,6.11,13,10,0,5,0,7.85,13.24,0,0
TND-2025-1141,2023-05-24,BRK-HORIZON,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,148200.0,18.3,15,17.19,16.94,15.58,18.3,598.9,0.84,115.5,48,4.41,15,8,0,6,0,8.03,13.24,0,0
TND-2025-1142,2023-06-05,BRK-EASTERN,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,68286.0,22.12,19,24.11,23.54,21.66,25.42,582.5,0.45,38.2,10,6.83,10,9,0,1,1,-6.03,10.76,0,0
TND-2025-1142,2023-06-05,BRK-HORIZON,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,70854.0,23.09,33,24.11,23.54,21.66,25.42,582.5,0.45,38.2,54,-0.58,6,8,0,2,0,-1.91,10.76,0,0
TND-2025-1142,2023-06-05,BRK-OCEANIC,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,67884.0,23.23,40,24.11,23.54,21.66,25.42,582.5,0.45,38.2,18,-0.93,47,9,0,3,0,-1.32,10.76,0,0
TND-2025-1142,2023-06-05,BRK-GLOBAL,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,71662.0,23.71,20,24.11,23.54,21.66,25.42,582.5,0.45,38.2,65,8.02,35,13,0,4,0,0.72,10.76,0,0
TND-2025-1142,2023-06-05,BRK-MARITIME,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,71704.0,23.72,40,24.11,23.54,21.66,25.42,582.5,0.45,38.2,26,-4.85,47,6,0,5,0,0.76,10.76,0,0
TND-2025-1142,2023-06-05,BRK-ALLIANCE,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,68340.0,23.74,41,24.11,23.54,21.66,25.42,582.5,0.45,38.2,57,0.74,13,2,0,6,0,0.85,10.76,0,0
TND-2025-1142,2023-06-05,BRK-APEX,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,70967.0,24.4,35,24.11,23.54,21.66,25.42,582.5,0.45,38.2,54,3.19,18,12,0,7,0,3.65,10.76,0,0
TND-2025-1142,2023-06-05,BRK-AEGEAN,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,69566.0,24.5,25,24.11,23.54,21.66,25.42,582.5,0.45,38.2,72,4.71,33,2,0,8,0,4.08,10.76,0,0
TND-2025-1143,2024-12-10,BRK-NAVIGATOR,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,143585.0,34.51,43,33.47,32.79,30.17,35.41,577.8,0.79,78.8,40,1.86,33,1,0,1,1,5.25,2.87,0,0
TND-2025-1143,2024-12-10,BRK-HORIZON,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,145402.0,35.06,39,33.47,32.79,30.17,35.41,577.8,0.79,78.8,11,2.84,36,10,0,2,0,6.92,2.87,0,0
TND-2025-1143,2024-12-10,BRK-APEX,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,147846.0,35.42,36,33.47,32.79,30.17,35.41,577.8,0.79,78.8,21,-0.2,16,8,0,3,0,8.02,2.87,1,0
TND-2025-1143,2024-12-10,BRK-MERIDIAN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,151106.0,35.5,40,33.47,32.79,30.17,35.41,577.8,0.79,78.8,49,3.2,40,10,0,4,0,8.26,2.87,1,0
TND-2025-1144,2023-11-24,BRK-TRITON,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,138619.0,27.27,42,29.14,28.78,26.48,31.08,564.8,0.71,61.9,48,3.6,48,4,0,1,1,-5.25,14.85,0,0
TND-2025-1144,2023-11-24,BRK-AEGEAN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,146281.0,27.53,24,29.14,28.78,26.48,31.08,564.8,0.71,61.9,31,2.43,45,4,0,2,0,-4.34,14.85,0,0
TND-2025-1144,2023-11-24,BRK-ALLIANCE,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,145012.0,27.96,19,29.14,28.78,26.48,31.08,564.8,0.71,61.9,52,-1.63,27,10,0,3,0,-2.85,14.85,0,0
TND-2025-1144,2023-11-24,BRK-SOUTHERN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,144346.0,28.32,43,29.14,28.78,26.48,31.08,564.8,0.71,61.9,21,5.35,11,6,0,4,0,-1.6,14.85,0,0
TND-2025-1144,2023-11-24,BRK-NAVIGATOR,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,140351.0,28.62,22,29.14,28.78,26.48,31.08,564.8,0.71,61.9,30,-0.89,7,5,0,5,0,-0.56,14.85,0,0
TND-2025-1144,2023-11-24,BRK-HORIZON,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,139501.0,31.32,26,29.14,28.78,26.48,31.08,564.8,0.71,61.9,46,1.69,44,11,0,6,0,8.83,14.85,1,0
TND-2025-1145,2024-01-30,BRK-GLOBAL,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,150436.0,22.24,26,23.37,23.68,21.79,25.57,558.8,0.83,108.1,16,3.25,39,13,0,1,1,-6.08,13.76,0,0
TND-2025-1145,2024-01-30,BRK-VANGUARD,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,161566.0,22.7,20,23.37,23.68,21.79,25.57,558.8,0.83,108.1,73,1.73,34,1,0,2,0,-4.14,13.76,0,0
TND-2025-1145,2024-01-30,BRK-NAVIGATOR,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,151085.0,23.1,16,23.37,23.68,21.79,25.57,558.8,0.83,108.1,47,-2.35,23,8,0,3,0,-2.45,13.76,0,0
TND-2025-1145,2024-01-30,BRK-AEGEAN,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,154219.0,24.12,34,23.37,23.68,21.79,25.57,558.8,0.83,108.1,29,-1.71,47,3,0,4,0,1.86,13.76,0,0
TND-2025-1145,2024-01-30,BRK-MARITIME,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,152489.0,24.82,31,23.37,23.68,21.79,25.57,558.8,0.83,108.1,18,4.39,45,6,0,5,0,4.81,13.76,0,0
TND-2025-1145,2024-01-30,BRK-APEX,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,162463.0,24.86,28,23.37,23.68,21.79,25.57,558.8,0.83,108.1,69,4.81,36,2,0,6,0,4.98,13.76,0,0
TND-2025-1145,2024-01-30,BRK-HORIZON,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,153658.0,25.04,35,23.37,23.68,21.79,25.57,558.8,0.83,108.1,18,-1.02,6,5,0,7,0,5.74,13.76,0,0
TND-2025-1145,2024-01-30,BRK-TRITON,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,147611.0,25.3,43,23.37,23.68,21.79,25.57,558.8,0.83,108.1,58,-0.09,21,4,0,8,0,6.84,13.76,0,0
TND-2025-1146,2024-02-15,BRK-HORIZON,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,74903.0,10.55,23,11.16,11.0,10.12,11.88,636.2,0.5,33.6,11,-1.52,11,3,0,1,1,-4.09,13.27,0,0
TND-2025-1146,2024-02-15,BRK-VANGUARD,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,72474.0,10.55,42,11.16,11.0,10.12,11.88,636.2,0.5,33.6,73,-1.61,23,1,0,2,0,-4.09,13.27,0,0
TND-2025-1146,2024-02-15,BRK-PACIFIC,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,70177.0,10.64,14,11.16,11.0,10.12,11.88,636.2,0.5,33.6,57,-1.29,31,4,0,3,0,-3.27,13.27,0,0
TND-2025-1146,2024-02-15,BRK-MARITIME,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,72415.0,11.05,42,11.16,11.0,10.12,11.88,636.2,0.5,33.6,38,3.85,28,8,0,4,0,0.45,13.27,0,0
TND-2025-1146,2024-02-15,BRK-EASTERN,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,72985.0,11.39,34,11.16,11.0,10.12,11.88,636.2,0.5,33.6,12,3.14,28,14,0,5,0,3.55,13.27,0,0
TND-2025-1146,2024-02-15,BRK-OCEANIC,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,71757.0,11.95,34,11.16,11.0,10.12,11.88,636.2,0.5,33.6,26,-1.32,6,10,0,6,0,8.64,13.27,1,0
TND-2025-1147,2025-06-06,BRK-APEX,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,145099.0,29.81,32,32.86,31.82,29.27,34.37,661.1,0.38,23.9,30,-1.19,23,8,0,1,1,-6.32,16.27,0,0
TND-2025-1147,2025-06-06,BRK-MERIDIAN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,149850.0,30.22,38,32.86,31.82,29.27,34.37,661.1,0.38,23.9,60,2.12,25,4,0,2,0,-5.03,16.27,0,0
TND-2025-1147,2025-06-06,BRK-AEGEAN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,141171.0,33.58,37,32.86,31.82,29.27,34.37,661.1,0.38,23.9,30,6.78,40,9,0,3,0,5.53,16.27,0,0
TND-2025-1147,2025-06-06,BRK-VANGUARD,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,152066.0,34.66,24,32.86,31.82,29.27,34.37,661.1,0.38,23.9,64,7.89,41,7,0,4,0,8.93,16.27,1,0
TND-2025-1148,2023-02-03,BRK-VANGUARD,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,141662.0,34.12,43,32.99,33.82,31.11,36.53,671.7,0.46,34.4,36,0.14,31,8,0,1,1,0.89,7.15,0,0
TND-2025-1148,2023-02-03,BRK-ZENITH,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,145218.0,34.58,24,32.99,33.82,31.11,36.53,671.7,0.46,34.4,67,6.0,41,11,0,2,0,2.25,7.15,0,0
TND-2025-1148,2023-02-03,BRK-AEGEAN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,147707.0,35.52,20,32.99,33.82,31.11,36.53,671.7,0.46,34.4,78,1.21,34,11,0,3,0,5.03,7.15,0,0
TND-2025-1148,2023-02-03,BRK-OCEANIC,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,141382.0,35.76,41,32.99,33.82,31.11,36.53,671.7,0.46,34.4,63,2.87,20,6,0,4,0,5.74,7.15,0,0
TND-2025-1148,2023-02-03,BRK-MERIDIAN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,143559.0,36.47,17,32.99,33.82,31.11,36.53,671.7,0.46,34.4,29,0.63,38,2,0,5,0,7.84,7.15,0,0
TND-2025-1148,2023-02-03,BRK-GLOBAL,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,150584.0,36.56,26,32.99,33.82,31.11,36.53,671.7,0.46,34.4,10,-4.31,5,2,0,6,0,8.1,7.15,1,0
TND-2025-1149,2023-09-04,BRK-SOUTHERN,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,71605.0,20.87,22,22.29,21.97,20.21,23.73,579.7,0.56,78.2,43,-4.36,41,11,0,1,1,-5.01,12.17,0,0
TND-2025-1149,2023-09-04,BRK-MERIDIAN,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,72537.0,20.9,33,22.29,21.97,20.21,23.73,579.7,0.56,78.2,46,6.14,34,11,0,2,0,-4.87,12.17,0,0
TND-2025-1149,2023-09-04,BRK-NAVIGATOR,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,68218.0,22.32,31,22.29,21.97,20.21,23.73,579.7,0.56,78.2,64,5.54,31,7,0,3,0,1.59,12.17,0,0
TND-2025-1149,2023-09-04,BRK-VANGUARD,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,70013.0,23.41,35,22.29,21.97,20.21,23.73,579.7,0.56,78.2,44,3.32,34,4,0,4,0,6.55,12.17,0,0
TND-2025-1150,2023-03-07,BRK-SOUTHERN,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,160340.0,16.9,38,17.28,17.55,16.15,18.95,661.8,0.72,85.9,22,-0.64,30,11,0,1,1,-3.7,12.9,0,0
TND-2025-1150,2023-03-07,BRK-VANGUARD,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,149858.0,17.9,33,17.28,17.55,16.15,18.95,661.8,0.72,85.9,28,2.93,6,3,0,2,0,1.99,12.9,0,0
TND-2025-1150,2023-03-07,BRK-EASTERN,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,154008.0,17.97,42,17.28,17.55,16.15,18.95,661.8,0.72,85.9,12,-2.28,22,1,0,3,0,2.39,12.9,0,0
TND-2025-1150,2023-03-07,BRK-MERIDIAN,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,147482.0,19.08,37,17.28,17.55,16.15,18.95,661.8,0.72,85.9,51,7.58,35,9,0,4,0,8.72,12.9,1,0
