date,route_id,origin,destination_port,vessel_class,freight_usd_mt,bunker_price_usd_mt,coal_price_usd_mt,market_regime_predicted,bearish_probability,bullish_probability,neutral_probability,market_score,freight_direction,market_volatility,forward_signal,bunker_pressure,port_pressure,chartering_signal
2025-09-25,USA_GOP_PAN,USA,Gopalpur,Panamax,41.192,526.41,121.07,BULLISH,0.14327647950130334,0.7145359813233711,0.14218753917532556,78.6,FALLING,HIGH,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-09-26,USA_GOP_PAN,USA,Gopalpur,Panamax,41.14333333333333,526.7183333333334,121.87,BULLISH,0.15024122231333645,0.7173116217455443,0.13244715594111944,78.4,FALLING,HIGH,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-09-27,USA_GOP_PAN,USA,Gopalpur,Panamax,41.09466666666667,527.0266666666666,125.94,BULLISH,0.15979772743180096,0.7148399314113406,0.12536234115685851,77.8,FALLING,HIGH,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-09-28,USA_GOP_PAN,USA,Gopalpur,Panamax,41.046,527.335,122.37,BULLISH,0.16247816119975253,0.7156701658213342,0.12185167297891353,77.7,FALLING,HIGH,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-09-29,USA_GOP_PAN,USA,Gopalpur,Panamax,40.99733333333333,527.6433333333333,122.08,BULLISH,0.16560404696878323,0.7181593640581132,0.11623658897310393,77.6,FALLING,HIGH,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-09-30,USA_GOP_PAN,USA,Gopalpur,Panamax,40.94866666666667,527.9516666666667,120.49,BULLISH,0.17059353278582323,0.7134741954584798,0.11593227175569727,77.1,FALLING,HIGH,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-10-01,USA_GOP_PAN,USA,Gopalpur,Panamax,40.9,528.26,118.52,BULLISH,0.16622802419856497,0.7343945717320988,0.09937740406933648,78.4,FALLING,HIGH,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-10-02,USA_GOP_PAN,USA,Gopalpur,Panamax,40.946451612903225,527.2532258064516,122.01,BULLISH,0.14074894699488916,0.7492575178272928,0.10999353517781837,80.4,FALLING,HIGH,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-10-03,USA_GOP_PAN,USA,Gopalpur,Panamax,40.99290322580645,526.2464516129032,123.0,BULLISH,0.09218710180769135,0.7957254225453092,0.11208747564699953,85.2,FALLING,HIGH,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-10-04,USA_GOP_PAN,USA,Gopalpur,Panamax,41.03935483870968,525.2396774193548,124.57,BULLISH,0.071510333496537,0.8488309155753558,0.0796587509281071,88.9,FALLING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-10-05,USA_GOP_PAN,USA,Gopalpur,Panamax,41.0858064516129,524.2329032258065,117.89,BULLISH,0.06484432713456247,0.8580309065712667,0.0771247662941707,89.7,FALLING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-10-06,USA_GOP_PAN,USA,Gopalpur,Panamax,41.13225806451613,523.2261290322581,120.16,BULLISH,0.05981890050750507,0.8821257093180922,0.05805539017440257,91.1,FALLING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-10-07,USA_GOP_PAN,USA,Gopalpur,Panamax,41.17870967741936,522.2193548387097,121.26,BULLISH,0.05048816140579982,0.8838331607527945,0.06567867784140574,91.7,FALLING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-10-08,USA_GOP_PAN,USA,Gopalpur,Panamax,41.22516129032258,521.2125806451613,122.44,BULLISH,0.05226102451229504,0.8627235168833739,0.08501545860433118,90.5,FALLING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-10-09,USA_GOP_PAN,USA,Gopalpur,Panamax,41.27161290322581,520.205806451613,122.18,BULLISH,0.0507319476708522,0.8621443320406543,0.08712372028849372,90.6,FALLING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-10-10,USA_GOP_PAN,USA,Gopalpur,Panamax,41.31806451612904,519.1990322580646,122.24,BULLISH,0.060107573798309236,0.8392165015874997,0.10067592461419136,89.0,FALLING,MEDIUM,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-10-11,USA_GOP_PAN,USA,Gopalpur,Panamax,41.36451612903226,518.1922580645162,123.32,BULLISH,0.058513362256685755,0.8334439063851323,0.1080427313581822,88.7,FALLING,MEDIUM,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-10-12,USA_GOP_PAN,USA,Gopalpur,Panamax,41.41096774193549,517.1854838709677,120.72,BULLISH,0.06185257046313079,0.8244261217008932,0.1137213078359762,88.1,FALLING,MEDIUM,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-10-13,USA_GOP_PAN,USA,Gopalpur,Panamax,41.45741935483871,516.1787096774193,124.41,BULLISH,0.06407026120612276,0.8249358371835483,0.11099390161032922,88.0,FALLING,MEDIUM,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-10-14,USA_GOP_PAN,USA,Gopalpur,Panamax,41.50387096774194,515.1719354838709,123.43,BULLISH,0.06500620188297297,0.8212609678550926,0.11373283026193472,87.8,FALLING,MEDIUM,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-10-15,USA_GOP_PAN,USA,Gopalpur,Panamax,41.550322580645165,514.1651612903225,121.94,BULLISH,0.06813302266067583,0.8220597493260432,0.1098072280132812,87.7,FALLING,MEDIUM,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-10-16,USA_GOP_PAN,USA,Gopalpur,Panamax,41.59677419354839,513.1583870967742,125.81,BULLISH,0.06967227813527721,0.8160837201438809,0.11424400172084195,87.3,FALLING,MEDIUM,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-10-17,USA_GOP_PAN,USA,Gopalpur,Panamax,41.64322580645161,512.1516129032258,125.74,BULLISH,0.07069093881055648,0.8140889413617844,0.11522011982765915,87.2,RISING,MEDIUM,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-10-18,USA_GOP_PAN,USA,Gopalpur,Panamax,41.68967741935484,511.1448387096774,124.51,BULLISH,0.07042515761061947,0.811665801023598,0.1179090413657828,87.1,RISING,MEDIUM,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-10-19,USA_GOP_PAN,USA,Gopalpur,Panamax,41.73612903225806,510.138064516129,116.63,BULLISH,0.07113247468379022,0.8125239762629324,0.11634354905327762,87.1,RISING,MEDIUM,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-10-20,USA_GOP_PAN,USA,Gopalpur,Panamax,41.78258064516129,509.13129032258064,125.84,BULLISH,0.07302410673972246,0.8101849608377721,0.11679093242250561,86.9,RISING,MEDIUM,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-10-21,USA_GOP_PAN,USA,Gopalpur,Panamax,41.82903225806452,508.12451612903226,124.29,BULLISH,0.07535641905374563,0.8079049266419142,0.11673865430434047,86.6,RISING,MEDIUM,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-10-22,USA_GOP_PAN,USA,Gopalpur,Panamax,41.87548387096774,507.1177419354839,126.73,BULLISH,0.07320811272058965,0.8090404053240428,0.11775148195536765,86.8,RISING,MEDIUM,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-10-23,USA_GOP_PAN,USA,Gopalpur,Panamax,41.92193548387097,506.1109677419355,125.22,BULLISH,0.07618219216583445,0.8063642093188415,0.11745359851532437,86.5,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-10-24,USA_GOP_PAN,USA,Gopalpur,Panamax,41.968387096774194,505.1041935483871,125.92,BULLISH,0.07717017070371367,0.8076526809663102,0.11517714832997632,86.5,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-10-25,USA_GOP_PAN,USA,Gopalpur,Panamax,42.01483870967742,504.09741935483873,124.54,BULLISH,0.07882423602582915,0.8021892397268602,0.11898652424731065,86.2,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-10-26,USA_GOP_PAN,USA,Gopalpur,Panamax,42.061290322580646,503.0906451612904,125.5,BULLISH,0.07824807599414606,0.8038945649635311,0.11785735904232288,86.3,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-10-27,USA_GOP_PAN,USA,Gopalpur,Panamax,42.10774193548387,502.0838709677419,126.81,BULLISH,0.08217859894360936,0.8046271774445268,0.11319422361186378,86.1,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-10-28,USA_GOP_PAN,USA,Gopalpur,Panamax,42.1541935483871,501.0770967741936,123.27,BULLISH,0.08502625056587405,0.8033068817419744,0.11166686769215153,85.9,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-10-29,USA_GOP_PAN,USA,Gopalpur,Panamax,42.200645161290325,500.0703225806452,119.71,BULLISH,0.08436177129521749,0.8064708503622111,0.10916737834257137,86.1,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-10-30,USA_GOP_PAN,USA,Gopalpur,Panamax,42.24709677419355,499.0635483870968,122.26,BULLISH,0.08565684119955892,0.804948407389437,0.10939475141100403,86.0,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-10-31,USA_GOP_PAN,USA,Gopalpur,Panamax,42.29354838709678,498.0567741935484,123.68,BULLISH,0.08850980277536695,0.8075746284445358,0.10391556878009726,86.0,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-11-01,USA_GOP_PAN,USA,Gopalpur,Panamax,42.34,497.05,123.07,BULLISH,0.08841314012002892,0.809628019285259,0.10195884059471211,86.1,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-11-02,USA_GOP_PAN,USA,Gopalpur,Panamax,42.47433333333333,497.546,120.48,BULLISH,0.0924272107936243,0.8198819551024851,0.08769083410389043,86.4,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-11-03,USA_GOP_PAN,USA,Gopalpur,Panamax,42.60866666666667,498.042,119.77,BULLISH,0.09727242887163343,0.8335474260905357,0.06918014503783096,86.8,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-11-04,USA_GOP_PAN,USA,Gopalpur,Panamax,42.743,498.538,121.6,BULLISH,0.10023063428435224,0.8374360576883162,0.062333308027331225,86.9,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-11-05,USA_GOP_PAN,USA,Gopalpur,Panamax,42.87733333333333,499.034,124.75,BULLISH,0.0983973508393502,0.8405680439620127,0.06103460519863663,87.1,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-11-06,USA_GOP_PAN,USA,Gopalpur,Panamax,43.01166666666667,499.53,126.35,BULLISH,0.09871774147645296,0.8504808488725082,0.05080140965103829,87.6,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-11-07,USA_GOP_PAN,USA,Gopalpur,Panamax,43.146,500.026,125.08,BULLISH,0.10168562431975499,0.8517029554011134,0.04661142027913107,87.5,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-11-08,USA_GOP_PAN,USA,Gopalpur,Panamax,43.28033333333334,500.522,125.42,BULLISH,0.09933078931702798,0.8529857972569839,0.047683413425987586,87.7,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-11-09,USA_GOP_PAN,USA,Gopalpur,Panamax,43.41466666666667,501.018,123.2,BULLISH,0.09611871150344642,0.8556355167939215,0.04824577170263158,88.0,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-11-10,USA_GOP_PAN,USA,Gopalpur,Panamax,43.549,501.514,119.93,BULLISH,0.09614688051753091,0.855607347779837,0.04824577170263158,88.0,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-11-11,USA_GOP_PAN,USA,Gopalpur,Panamax,43.68333333333334,502.01,122.56,BULLISH,0.0974521161027462,0.8543021121946218,0.04824577170263158,87.8,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-11-12,USA_GOP_PAN,USA,Gopalpur,Panamax,43.81766666666667,502.506,123.0,BULLISH,0.09793484252664911,0.8538193857707189,0.04824577170263158,87.8,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-11-13,USA_GOP_PAN,USA,Gopalpur,Panamax,43.952,503.002,122.58,BULLISH,0.0959348425266491,0.8558193857707189,0.04824577170263158,88.0,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-11-14,USA_GOP_PAN,USA,Gopalpur,Panamax,44.086333333333336,503.498,123.74,BULLISH,0.09811727261137762,0.8561573111540308,0.0457254162345911,87.9,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-11-15,USA_GOP_PAN,USA,Gopalpur,Panamax,44.220666666666666,503.994,124.57,BULLISH,0.09875383604794105,0.8587087974565073,0.04253736649555127,88.0,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-11-16,USA_GOP_PAN,USA,Gopalpur,Panamax,44.355,504.49,125.45,BULLISH,0.10031036318093878,0.8545078431820236,0.045181793637037226,87.7,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-11-17,USA_GOP_PAN,USA,Gopalpur,Panamax,44.489333333333335,504.986,123.24,BULLISH,0.09739411101205503,0.8556292235560355,0.046976665431909016,87.9,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-11-18,USA_GOP_PAN,USA,Gopalpur,Panamax,44.623666666666665,505.482,120.04,BULLISH,0.09929411101205504,0.8537292235560355,0.046976665431909016,87.7,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-11-19,USA_GOP_PAN,USA,Gopalpur,Panamax,44.758,505.978,122.94,BULLISH,0.10143916755319,0.8515841670149006,0.046976665431909016,87.5,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-11-20,USA_GOP_PAN,USA,Gopalpur,Panamax,44.89233333333333,506.474,124.05,BULLISH,0.10129420523034176,0.8569960732304998,0.04170972153915829,87.8,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-11-21,USA_GOP_PAN,USA,Gopalpur,Panamax,45.02666666666666,506.97,126.46,BULLISH,0.10391080124693776,0.8513319340692004,0.04475726468386124,87.4,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-11-22,USA_GOP_PAN,USA,Gopalpur,Panamax,45.161,507.466,122.93,BULLISH,0.10403736168243272,0.8512053736337055,0.04475726468386124,87.4,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-11-23,USA_GOP_PAN,USA,Gopalpur,Panamax,45.29533333333333,507.962,125.15,BULLISH,0.1068682514417543,0.8521937176966067,0.0409380308616387,87.3,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-11-24,USA_GOP_PAN,USA,Gopalpur,Panamax,45.42966666666666,508.458,124.76,BULLISH,0.1088340850974308,0.8513242076734381,0.039841707229130864,87.1,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-11-25,USA_GOP_PAN,USA,Gopalpur,Panamax,45.564,508.954,124.32,BULLISH,0.10980378206712778,0.8467196422826883,0.04347657565018349,86.8,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-11-26,USA_GOP_PAN,USA,Gopalpur,Panamax,45.69833333333333,509.45,126.15,BULLISH,0.11301306480520397,0.8473957230336965,0.03959121216109902,86.7,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-11-27,USA_GOP_PAN,USA,Gopalpur,Panamax,45.83266666666667,509.946,123.02,BULLISH,0.11525849280807698,0.8405764771529488,0.04416503003897381,86.3,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-11-28,USA_GOP_PAN,USA,Gopalpur,Panamax,45.967,510.442,123.25,BULLISH,0.1155252341539723,0.8442113734588754,0.04026339238715196,86.4,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-11-29,USA_GOP_PAN,USA,Gopalpur,Panamax,46.10133333333333,510.938,124.43,BULLISH,0.11772997428955846,0.8381049956714672,0.04416503003897381,86.0,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-11-30,USA_GOP_PAN,USA,Gopalpur,Panamax,46.23566666666667,511.434,123.23,BULLISH,0.11808046096355505,0.8396339605454068,0.04228557849103765,86.1,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-12-01,USA_GOP_PAN,USA,Gopalpur,Panamax,46.37,511.93,125.58,BULLISH,0.12313483904979054,0.8425035823901909,0.034361578560018376,86.0,RISING,HIGH,NEUTRAL,LOW,HIGH,ENTER / CONSIDER FIXING
2025-01-01,USA_HAL_PAN,USA,Haldia,Panamax,50.03,524.14,129.17,BULLISH,0.07200076626321807,0.8795110954605223,0.0484881382762598,90.4,RISING,HIGH,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-01-02,USA_HAL_PAN,USA,Haldia,Panamax,50.04387096774194,524.8270967741936,129.54,BULLISH,0.07312530666096817,0.8754852486896341,0.05138944464939785,90.1,RISING,HIGH,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-01-03,USA_HAL_PAN,USA,Haldia,Panamax,50.05774193548388,525.5141935483871,133.85,BULLISH,0.07235158940291347,0.876365165732414,0.05128324486467275,90.2,RISING,HIGH,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-01-04,USA_HAL_PAN,USA,Haldia,Panamax,50.071612903225805,526.2012903225807,135.37,BULLISH,0.07239272978087702,0.8658233133264328,0.06178395689269054,89.7,RISING,HIGH,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-01-05,USA_HAL_PAN,USA,Haldia,Panamax,50.08548387096774,526.8883870967742,132.37,BEARISH,0.6507706667974079,0.1817558228515413,0.16747351035105093,26.5,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-01-06,USA_HAL_PAN,USA,Haldia,Panamax,50.09935483870968,527.5754838709678,133.81,BEARISH,0.6534343740755562,0.1830914143661817,0.16347421155826228,26.5,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-01-07,USA_HAL_PAN,USA,Haldia,Panamax,50.11322580645162,528.2625806451613,131.13,BEARISH,0.6606384440183298,0.1784746893293273,0.16088686665234306,25.9,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-01-08,USA_HAL_PAN,USA,Haldia,Panamax,50.12709677419355,528.9496774193549,128.96,BEARISH,0.6425197473717339,0.16567954320748765,0.1918007094207786,26.2,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-01-09,USA_HAL_PAN,USA,Haldia,Panamax,50.14096774193549,529.6367741935484,132.88,BEARISH,0.6454430977803641,0.17269623478274745,0.18186066743688822,26.4,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-01-10,USA_HAL_PAN,USA,Haldia,Panamax,50.15483870967742,530.323870967742,132.81,BEARISH,0.6503960072239243,0.17151194322117522,0.17809204955490054,26.1,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-01-11,USA_HAL_PAN,USA,Haldia,Panamax,50.16870967741936,531.0109677419355,131.83,BEARISH,0.6543938081484392,0.17233081824089966,0.1732753736106614,25.9,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-01-12,USA_HAL_PAN,USA,Haldia,Panamax,50.182580645161295,531.6980645161291,131.22,BEARISH,0.6420668676716447,0.1784538832758457,0.17947924905250978,26.8,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-01-13,USA_HAL_PAN,USA,Haldia,Panamax,50.196451612903225,532.3851612903226,133.65,BEARISH,0.6384696334515318,0.17599670155568578,0.1855336649927824,26.9,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-01-14,USA_HAL_PAN,USA,Haldia,Panamax,50.21032258064516,533.0722580645162,129.77,BEARISH,0.6474572803806509,0.17408453792421594,0.1784581816951334,26.3,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-01-15,USA_HAL_PAN,USA,Haldia,Panamax,50.2241935483871,533.7593548387097,130.21,BEARISH,0.6356742897199542,0.1920375306492046,0.17228817963084142,27.8,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-01-16,USA_HAL_PAN,USA,Haldia,Panamax,50.23806451612904,534.4464516129033,129.76,BEARISH,0.640192376423583,0.1794842289351949,0.1803233946412222,27.0,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-01-17,USA_HAL_PAN,USA,Haldia,Panamax,50.251935483870966,535.1335483870968,131.96,BEARISH,0.6501473196555048,0.1804850988228151,0.16936758152168033,26.5,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-01-18,USA_HAL_PAN,USA,Haldia,Panamax,50.2658064516129,535.8206451612904,129.63,BEARISH,0.6340565950176453,0.1798176896689056,0.18612571531344907,27.3,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-01-19,USA_HAL_PAN,USA,Haldia,Panamax,50.27967741935484,536.5077419354839,130.46,BEARISH,0.6356065113496415,0.18303096553145637,0.18136252311890236,27.4,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-01-20,USA_HAL_PAN,USA,Haldia,Panamax,50.29354838709678,537.1948387096775,130.43,BEARISH,0.6366502228337011,0.19700003494698298,0.166349742219316,28.0,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-01-21,USA_HAL_PAN,USA,Haldia,Panamax,50.30741935483871,537.881935483871,131.34,BEARISH,0.6259779346474774,0.19409330237855346,0.17992876297396937,28.4,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-01-22,USA_HAL_PAN,USA,Haldia,Panamax,50.32129032258064,538.5690322580646,128.9,BEARISH,0.625436162524346,0.19465539722059114,0.17990844025506295,28.5,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-01-23,USA_HAL_PAN,USA,Haldia,Panamax,50.33516129032258,539.2561290322581,132.07,BEARISH,0.6194156309406116,0.1975587975087664,0.18302557155062216,28.9,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-01-24,USA_HAL_PAN,USA,Haldia,Panamax,50.34903225806452,539.9432258064517,134.41,BEARISH,0.6209140086469522,0.19964766301008424,0.17943832834296367,28.9,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-01-25,USA_HAL_PAN,USA,Haldia,Panamax,50.362903225806456,540.6303225806452,132.2,BEARISH,0.6362633279245443,0.2034153886423862,0.16032128343306942,28.4,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-01-26,USA_HAL_PAN,USA,Haldia,Panamax,50.37677419354839,541.3174193548388,135.03,BEARISH,0.6093382908391285,0.20843624588662876,0.18222546327424294,30.0,RISING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / NEGOTIATE
2025-01-27,USA_HAL_PAN,USA,Haldia,Panamax,50.39064516129032,542.0045161290323,134.63,BEARISH,0.6207343355810302,0.2073089293415238,0.17195673507744602,29.3,RISING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-01-28,USA_HAL_PAN,USA,Haldia,Panamax,50.40451612903226,542.6916129032259,133.54,BEARISH,0.6200069817824748,0.2114716622428441,0.16852135597468113,29.6,RISING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-01-29,USA_HAL_PAN,USA,Haldia,Panamax,50.4183870967742,543.3787096774194,132.15,BEARISH,0.6009691583361005,0.20883622003512034,0.19019462162877898,30.4,RISING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / NEGOTIATE
2025-01-30,USA_HAL_PAN,USA,Haldia,Panamax,50.43225806451613,544.065806451613,132.06,BEARISH,0.6235598739618148,0.20855440644647763,0.1678857195917076,29.2,RISING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-01-31,USA_HAL_PAN,USA,Haldia,Panamax,50.446129032258064,544.7529032258064,133.56,BEARISH,0.6017003993615601,0.2119632683118902,0.18633633232654973,30.5,RISING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / NEGOTIATE
2025-02-01,USA_HAL_PAN,USA,Haldia,Panamax,50.46,545.44,131.27,BEARISH,0.6079025676214712,0.2165831651911373,0.17551426718739147,30.4,RISING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / NEGOTIATE
2025-02-02,USA_HAL_PAN,USA,Haldia,Panamax,50.32428571428572,545.4542857142858,128.27,BEARISH,0.7112942963210265,0.14294498030795627,0.14576072337101756,21.6,RISING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-02-03,USA_HAL_PAN,USA,Haldia,Panamax,50.18857142857143,545.4685714285715,133.0,BEARISH,0.7142465423964223,0.12756118448133869,0.15819227312223944,20.7,RISING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-02-04,USA_HAL_PAN,USA,Haldia,Panamax,50.05285714285714,545.4828571428571,129.74,BEARISH,0.7316401964664865,0.12910870688449544,0.13925109664901825,19.9,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-02-05,USA_HAL_PAN,USA,Haldia,Panamax,49.917142857142856,545.4971428571429,130.06,BEARISH,0.7249406140455956,0.1302697374911014,0.14478964846330308,20.3,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
