date,route_id,vessel_class,cargo_type,freight_usd_mt,tce_usd_day,source
2024-12-05,IND_DHA_PAN,Panamax,Coal,10.53,14837,Synthetic (BDI benchmark)
2024-12-05,IND_DHA_CAP,Capesize,Coal,9.01,19054,Synthetic (BDI benchmark)
2024-12-05,IND_GAN_PAN,Panamax,Coal,8.87,12299,Synthetic (BDI benchmark)
2024-12-05,IND_GAN_CAP,Capesize,Coal,11.76,17846,Synthetic (BDI benchmark)
2024-12-05,IND_GOP_PAN,Panamax,Coal,12.84,14594,Synthetic (BDI benchmark)
2024-12-05,IND_GOP_CAP,Capesize,Coal,8.89,17700,Synthetic (BDI benchmark)
2024-12-05,IND_HAL_PAN,Panamax,Coal,8.28,11387,Synthetic (BDI benchmark)
2024-12-05,IND_HAL_CAP,Capesize,Coal,11.24,17711,Synthetic (BDI benchmark)
2024-12-05,RUS_PAR_PAN,Panamax,Coal,23.21,10227,Synthetic (BDI benchmark)
2024-12-05,RUS_PAR_CAP,Capesize,Coal,20.84,15135,Synthetic (BDI benchmark)
2024-12-05,RUS_VIZ_PAN,Panamax,Coal,23.31,10541,Synthetic (BDI benchmark)
2024-12-05,RUS_VIZ_CAP,Capesize,Coal,24.65,18074,Synthetic (BDI benchmark)
2024-12-05,RUS_DHA_PAN,Panamax,Coal,24.37,14823,Synthetic (BDI benchmark)
2024-12-05,RUS_DHA_CAP,Capesize,Coal,26.05,18387,Synthetic (BDI benchmark)
2024-12-05,RUS_GAN_PAN,Panamax,Coal,23.92,9852,Synthetic (BDI benchmark)
2024-12-05,RUS_GAN_CAP,Capesize,Coal,26.19,19649,Synthetic (BDI benchmark)
2024-12-05,RUS_GOP_PAN,Panamax,Coal,21.8,9047,Synthetic (BDI benchmark)
2024-12-05,RUS_GOP_CAP,Capesize,Coal,21.63,17846,Synthetic (BDI benchmark)
2024-12-05,RUS_HAL_PAN,Panamax,Coal,27.28,9917,Synthetic (BDI benchmark)
2024-12-05,RUS_HAL_CAP,Capesize,Coal,20.27,15594,Synthetic (BDI benchmark)
2024-12-05,MOZ_PAR_PAN,Panamax,Coal,21.85,9087,Synthetic (BDI benchmark)
2024-12-05,MOZ_PAR_CAP,Capesize,Coal,20.98,16674,Synthetic (BDI benchmark)
2024-12-05,MOZ_VIZ_PAN,Panamax,Coal,23.54,12457,Synthetic (BDI benchmark)
2024-12-05,MOZ_VIZ_CAP,Capesize,Coal,20.79,16684,Synthetic (BDI benchmark)
2024-12-05,MOZ_DHA_PAN,Panamax,Coal,21.06,10328,Synthetic (BDI benchmark)
2024-12-05,MOZ_DHA_CAP,Capesize,Coal,20.89,19786,Synthetic (BDI benchmark)
2024-12-05,MOZ_GAN_PAN,Panamax,Coal,20.02,10951,Synthetic (BDI benchmark)
2024-12-05,MOZ_GAN_CAP,Capesize,Coal,21.25,17612,Synthetic (BDI benchmark)
2024-12-05,MOZ_GOP_PAN,Panamax,Coal,19.79,14530,Synthetic (BDI benchmark)
2024-12-05,MOZ_GOP_CAP,Capesize,Coal,18.66,15185,Synthetic (BDI benchmark)
2024-12-05,MOZ_HAL_PAN,Panamax,Coal,22.29,14326,Synthetic (BDI benchmark)
2024-12-05,MOZ_HAL_CAP,Capesize,Coal,22.32,17549,Synthetic (BDI benchmark)
2024-12-05,USA_PAR_PAN,Panamax,Coal,31.95,14422,Synthetic (BDI benchmark)
2024-12-05,USA_PAR_CAP,Capesize,Coal,33.49,18066,Synthetic (BDI benchmark)
2024-12-05,USA_VIZ_PAN,Panamax,Coal,33.81,9274,Synthetic (BDI benchmark)
2024-12-05,USA_VIZ_CAP,Capesize,Coal,30.44,16328,Synthetic (BDI benchmark)
2024-12-05,USA_DHA_PAN,Panamax,Coal,30.95,9759,Synthetic (BDI benchmark)
2024-12-05,USA_DHA_CAP,Capesize,Coal,34.36,17769,Synthetic (BDI benchmark)
2024-12-05,USA_GAN_PAN,Panamax,Coal,32.69,11855,Synthetic (BDI benchmark)
2024-12-05,USA_GAN_CAP,Capesize,Coal,29.8,19410,Synthetic (BDI benchmark)
2024-12-05,USA_GOP_PAN,Panamax,Coal,31.03,13914,Synthetic (BDI benchmark)
2024-12-05,USA_GOP_CAP,Capesize,Coal,31.65,18040,Synthetic (BDI benchmark)
2024-12-05,USA_HAL_PAN,Panamax,Coal,33.85,14807,Synthetic (BDI benchmark)
2024-12-05,USA_HAL_CAP,Capesize,Coal,29.2,19058,Synthetic (BDI benchmark)
2025-01-04,AUS_PAR_PAN,Panamax,Coal,14.4,14633,Synthetic (BDI benchmark)
2025-01-04,AUS_PAR_CAP,Capesize,Coal,15.35,16661,Synthetic (BDI benchmark)
2025-01-04,AUS_VIZ_PAN,Panamax,Coal,16.6,9384,Synthetic (BDI benchmark)
2025-01-04,AUS_VIZ_CAP,Capesize,Coal,16.35,19252,Synthetic (BDI benchmark)
2025-01-04,AUS_DHA_PAN,Panamax,Coal,15.27,12458,Synthetic (BDI benchmark)
2025-01-04,AUS_DHA_CAP,Capesize,Coal,15.43,18672,Synthetic (BDI benchmark)
2025-01-04,AUS_GAN_PAN,Panamax,Coal,16.31,10769,Synthetic (BDI benchmark)
2025-01-04,AUS_GAN_CAP,Capesize,Coal,15.94,17438,Synthetic (BDI benchmark)
2025-01-04,AUS_GOP_PAN,Panamax,Coal,17.58,14681,Synthetic (BDI benchmark)
2025-01-04,AUS_GOP_CAP,Capesize,Coal,16.08,17150,Synthetic (BDI benchmark)
2025-01-04,AUS_HAL_PAN,Panamax,Coal,17.24,12009,Synthetic (BDI benchmark)
2025-01-04,AUS_HAL_CAP,Capesize,Coal,17.96,16327,Synthetic (BDI benchmark)
2025-01-04,IND_PAR_PAN,Panamax,Coal,9.07,13973,Synthetic (BDI benchmark)
2025-01-04,IND_PAR_CAP,Capesize,Coal,11.04,19861,Synthetic (BDI benchmark)
2025-01-04,IND_VIZ_PAN,Panamax,Coal,10.13,11998,Synthetic (BDI benchmark)
2025-01-04,IND_VIZ_CAP,Capesize,Coal,11.85,19305,Synthetic (BDI benchmark)
2025-01-04,IND_DHA_PAN,Panamax,Coal,9.31,10335,Synthetic (BDI benchmark)
2025-01-04,IND_DHA_CAP,Capesize,Coal,9.9,19972,Synthetic (BDI benchmark)
2025-01-04,IND_GAN_PAN,Panamax,Coal,10.61,9932,Synthetic (BDI benchmark)
2025-01-04,IND_GAN_CAP,Capesize,Coal,11.92,16815,Synthetic (BDI benchmark)
2025-01-04,IND_GOP_PAN,Panamax,Coal,12.88,12044,Synthetic (BDI benchmark)
2025-01-04,IND_GOP_CAP,Capesize,Coal,11.37,17703,Synthetic (BDI benchmark)
2025-01-04,IND_HAL_PAN,Panamax,Coal,9.62,13315,Synthetic (BDI benchmark)
2025-01-04,IND_HAL_CAP,Capesize,Coal,8.86,17400,Synthetic (BDI benchmark)
2025-01-04,RUS_PAR_PAN,Panamax,Coal,19.83,10076,Synthetic (BDI benchmark)
2025-01-04,RUS_PAR_CAP,Capesize,Coal,23.11,17095,Synthetic (BDI benchmark)
2025-01-04,RUS_VIZ_PAN,Panamax,Coal,21.05,13184,Synthetic (BDI benchmark)
2025-01-04,RUS_VIZ_CAP,Capesize,Coal,20.94,15248,Synthetic (BDI benchmark)
2025-01-04,RUS_DHA_PAN,Panamax,Coal,20.52,11669,Synthetic (BDI benchmark)
2025-01-04,RUS_DHA_CAP,Capesize,Coal,22.51,16458,Synthetic (BDI benchmark)
2025-01-04,RUS_GAN_PAN,Panamax,Coal,18.65,9105,Synthetic (BDI benchmark)
2025-01-04,RUS_GAN_CAP,Capesize,Coal,23.22,19520,Synthetic (BDI benchmark)
2025-01-04,RUS_GOP_PAN,Panamax,Coal,22.22,11932,Synthetic (BDI benchmark)
2025-01-04,RUS_GOP_CAP,Capesize,Coal,24.58,19477,Synthetic (BDI benchmark)
2025-01-04,RUS_HAL_PAN,Panamax,Coal,22.65,12555,Synthetic (BDI benchmark)
2025-01-04,RUS_HAL_CAP,Capesize,Coal,24.71,19100,Synthetic (BDI benchmark)
2025-01-04,MOZ_PAR_PAN,Panamax,Coal,22.15,11970,Synthetic (BDI benchmark)
2025-01-04,MOZ_PAR_CAP,Capesize,Coal,21.24,16893,Synthetic (BDI benchmark)
2025-01-04,MOZ_VIZ_PAN,Panamax,Coal,20.02,12692,Synthetic (BDI benchmark)
2025-01-04,MOZ_VIZ_CAP,Capesize,Coal,23.67,17428,Synthetic (BDI benchmark)
2025-01-04,MOZ_DHA_PAN,Panamax,Coal,22.39,13752,Synthetic (BDI benchmark)
2025-01-04,MOZ_DHA_CAP,Capesize,Coal,18.79,17210,Synthetic (BDI benchmark)
2025-01-04,MOZ_GAN_PAN,Panamax,Coal,22.39,12578,Synthetic (BDI benchmark)
2025-01-04,MOZ_GAN_CAP,Capesize,Coal,21.99,15034,Synthetic (BDI benchmark)
2025-01-04,MOZ_GOP_PAN,Panamax,Coal,18.99,10368,Synthetic (BDI benchmark)
2025-01-04,MOZ_GOP_CAP,Capesize,Coal,24.27,18881,Synthetic (BDI benchmark)
2025-01-04,MOZ_HAL_PAN,Panamax,Coal,18.84,14660,Synthetic (BDI benchmark)
2025-01-04,MOZ_HAL_CAP,Capesize,Coal,23.51,15269,Synthetic (BDI benchmark)
2025-01-04,USA_PAR_PAN,Panamax,Coal,31.35,11252,Synthetic (BDI benchmark)
2025-01-04,USA_PAR_CAP,Capesize,Coal,31.52,15766,Synthetic (BDI benchmark)
2025-01-04,USA_VIZ_PAN,Panamax,Coal,35.69,10381,Synthetic (BDI benchmark)
2025-01-04,USA_VIZ_CAP,Capesize,Coal,31.54,15977,Synthetic (BDI benchmark)
2025-01-04,USA_DHA_PAN,Panamax,Coal,31.92,11365,Synthetic (BDI benchmark)
2025-01-04,USA_DHA_CAP,Capesize,Coal,30.59,18056,Synthetic (BDI benchmark)
2025-01-04,USA_GAN_PAN,Panamax,Coal,30.34,10412,Synthetic (BDI benchmark)
2025-01-04,USA_GAN_CAP,Capesize,Coal,35.37,15541,Synthetic (BDI benchmark)
2025-01-04,USA_GOP_PAN,Panamax,Coal,28.37,9343,Synthetic (BDI benchmark)
2025-01-04,USA_GOP_CAP,Capesize,Coal,31.8,18093,Synthetic (BDI benchmark)
2025-01-04,USA_HAL_PAN,Panamax,Coal,33.07,11873,Synthetic (BDI benchmark)
2025-01-04,USA_HAL_CAP,Capesize,Coal,33.86,18575,Synthetic (BDI benchmark)
2025-02-03,AUS_PAR_PAN,Panamax,Coal,15.04,9089,Synthetic (BDI benchmark)
2025-02-03,AUS_PAR_CAP,Capesize,Coal,16.13,15821,Synthetic (BDI benchmark)
2025-02-03,AUS_VIZ_PAN,Panamax,Coal,15.83,12539,Synthetic (BDI benchmark)
2025-02-03,AUS_VIZ_CAP,Capesize,Coal,14.8,19981,Synthetic (BDI benchmark)
2025-02-03,AUS_DHA_PAN,Panamax,Coal,17.81,10883,Synthetic (BDI benchmark)
2025-02-03,AUS_DHA_CAP,Capesize,Coal,17.53,19765,Synthetic (BDI benchmark)
2025-02-03,AUS_GAN_PAN,Panamax,Coal,15.61,11414,Synthetic (BDI benchmark)
2025-02-03,AUS_GAN_CAP,Capesize,Coal,18.51,16652,Synthetic (BDI benchmark)
2025-02-03,AUS_GOP_PAN,Panamax,Coal,14.42,9949,Synthetic (BDI benchmark)
2025-02-03,AUS_GOP_CAP,Capesize,Coal,18.35,19615,Synthetic (BDI benchmark)
2025-02-03,AUS_HAL_PAN,Panamax,Coal,15.77,11046,Synthetic (BDI benchmark)
2025-02-03,AUS_HAL_CAP,Capesize,Coal,16.78,16713,Synthetic (BDI benchmark)
2025-02-03,IND_PAR_PAN,Panamax,Coal,11.06,13513,Synthetic (BDI benchmark)
2025-02-03,IND_PAR_CAP,Capesize,Coal,8.83,16011,Synthetic (BDI benchmark)
2025-02-03,IND_VIZ_PAN,Panamax,Coal,11.83,14165,Synthetic (BDI benchmark)
2025-02-03,IND_VIZ_CAP,Capesize,Coal,10.81,16692,Synthetic (BDI benchmark)
2025-02-03,IND_DHA_PAN,Panamax,Coal,10.55,14909,Synthetic (BDI benchmark)
2025-02-03,IND_DHA_CAP,Capesize,Coal,10.8,17625,Synthetic (BDI benchmark)
2025-02-03,IND_GAN_PAN,Panamax,Coal,10.75,14527,Synthetic (BDI benchmark)
2025-02-03,IND_GAN_CAP,Capesize,Coal,9.6,18398,Synthetic (BDI benchmark)
2025-02-03,IND_GOP_PAN,Panamax,Coal,10.21,13964,Synthetic (BDI benchmark)
2025-02-03,IND_GOP_CAP,Capesize,Coal,12.03,17555,Synthetic (BDI benchmark)
2025-02-03,IND_HAL_PAN,Panamax,Coal,11.57,11213,Synthetic (BDI benchmark)
2025-02-03,IND_HAL_CAP,Capesize,Coal,11.73,15655,Synthetic (BDI benchmark)
2025-02-03,RUS_PAR_PAN,Panamax,Coal,22.81,13234,Synthetic (BDI benchmark)
2025-02-03,RUS_PAR_CAP,Capesize,Coal,22.93,15320,Synthetic (BDI benchmark)
2025-02-03,RUS_VIZ_PAN,Panamax,Coal,24.52,10240,Synthetic (BDI benchmark)
2025-02-03,RUS_VIZ_CAP,Capesize,Coal,21.65,15351,Synthetic (BDI benchmark)
2025-02-03,RUS_DHA_PAN,Panamax,Coal,23.96,10746,Synthetic (BDI benchmark)
2025-02-03,RUS_DHA_CAP,Capesize,Coal,22.12,16737,Synthetic (BDI benchmark)
2025-02-03,RUS_GAN_PAN,Panamax,Coal,22.84,11545,Synthetic (BDI benchmark)
2025-02-03,RUS_GAN_CAP,Capesize,Coal,23.87,19087,Synthetic (BDI benchmark)
2025-02-03,RUS_GOP_PAN,Panamax,Coal,22.97,10736,Synthetic (BDI benchmark)
2025-02-03,RUS_GOP_CAP,Capesize,Coal,22.57,19916,Synthetic (BDI benchmark)
2025-02-03,RUS_HAL_PAN,Panamax,Coal,20.44,12212,Synthetic (BDI benchmark)
2025-02-03,RUS_HAL_CAP,Capesize,Coal,23.74,16475,Synthetic (BDI benchmark)
2025-02-03,MOZ_PAR_PAN,Panamax,Coal,21.67,10282,Synthetic (BDI benchmark)
2025-02-03,MOZ_PAR_CAP,Capesize,Coal,20.11,19724,Synthetic (BDI benchmark)
2025-02-03,MOZ_VIZ_PAN,Panamax,Coal,21.68,11969,Synthetic (BDI benchmark)
2025-02-03,MOZ_VIZ_CAP,Capesize,Coal,19.99,17226,Synthetic (BDI benchmark)
2025-02-03,MOZ_DHA_PAN,Panamax,Coal,18.58,14687,Synthetic (BDI benchmark)
2025-02-03,MOZ_DHA_CAP,Capesize,Coal,21.56,17213,Synthetic (BDI benchmark)
2025-02-03,MOZ_GAN_PAN,Panamax,Coal,21.93,10074,Synthetic (BDI benchmark)
2025-02-03,MOZ_GAN_CAP,Capesize,Coal,19.84,15460,Synthetic (BDI benchmark)
2025-02-03,MOZ_GOP_PAN,Panamax,Coal,24.0,9733,Synthetic (BDI benchmark)
2025-02-03,MOZ_GOP_CAP,Capesize,Coal,21.24,15638,Synthetic (BDI benchmark)
2025-02-03,MOZ_HAL_PAN,Panamax,Coal,20.6,10871,Synthetic (BDI benchmark)
2025-02-03,MOZ_HAL_CAP,Capesize,Coal,23.75,16078,Synthetic (BDI benchmark)
2025-02-03,USA_PAR_PAN,Panamax,Coal,35.72,14766,Synthetic (BDI benchmark)
2025-02-03,USA_PAR_CAP,Capesize,Coal,36.58,19833,Synthetic (BDI benchmark)
2025-02-03,USA_VIZ_PAN,Panamax,Coal,31.0,14524,Synthetic (BDI benchmark)
2025-02-03,USA_VIZ_CAP,Capesize,Coal,31.63,17773,Synthetic (BDI benchmark)
2025-02-03,USA_DHA_PAN,Panamax,Coal,34.55,10090,Synthetic (BDI benchmark)
2025-02-03,USA_DHA_CAP,Capesize,Coal,33.36,16741,Synthetic (BDI benchmark)
2025-02-03,USA_GAN_PAN,Panamax,Coal,31.33,9278,Synthetic (BDI benchmark)
2025-02-03,USA_GAN_CAP,Capesize,Coal,35.47,18615,Synthetic (BDI benchmark)
2025-02-03,USA_GOP_PAN,Panamax,Coal,33.68,12093,Synthetic (BDI benchmark)
2025-02-03,USA_GOP_CAP,Capesize,Coal,31.82,18989,Synthetic (BDI benchmark)
2025-02-03,USA_HAL_PAN,Panamax,Coal,35.32,12031,Synthetic (BDI benchmark)
2025-02-03,USA_HAL_CAP,Capesize,Coal,34.14,15541,Synthetic (BDI benchmark)
2025-03-05,AUS_PAR_PAN,Panamax,Coal,17.28,10907,Synthetic (BDI benchmark)
2025-03-05,AUS_PAR_CAP,Capesize,Coal,16.24,18767,Synthetic (BDI benchmark)
2025-03-05,AUS_VIZ_PAN,Panamax,Coal,18.18,14628,Synthetic (BDI benchmark)
2025-03-05,AUS_VIZ_CAP,Capesize,Coal,15.83,15760,Synthetic (BDI benchmark)
2025-03-05,AUS_DHA_PAN,Panamax,Coal,16.55,11264,Synthetic (BDI benchmark)
2025-03-05,AUS_DHA_CAP,Capesize,Coal,18.38,18673,Synthetic (BDI benchmark)
2025-03-05,AUS_GAN_PAN,Panamax,Coal,16.82,11781,Synthetic (BDI benchmark)
2025-03-05,AUS_GAN_CAP,Capesize,Coal,18.44,16010,Synthetic (BDI benchmark)
2025-03-05,AUS_GOP_PAN,Panamax,Coal,18.08,12311,Synthetic (BDI benchmark)
2025-03-05,AUS_GOP_CAP,Capesize,Coal,16.73,16228,Synthetic (BDI benchmark)
2025-03-05,AUS_HAL_PAN,Panamax,Coal,16.42,12708,Synthetic (BDI benchmark)
2025-03-05,AUS_HAL_CAP,Capesize,Coal,17.98,15669,Synthetic (BDI benchmark)
2025-03-05,IND_PAR_PAN,Panamax,Coal,9.73,14203,Synthetic (BDI benchmark)
2025-03-05,IND_PAR_CAP,Capesize,Coal,9.7,16149,Synthetic (BDI benchmark)
2025-03-05,IND_VIZ_PAN,Panamax,Coal,10.65,10151,Synthetic (BDI benchmark)
2025-03-05,IND_VIZ_CAP,Capesize,Coal,10.87,18224,Synthetic (BDI benchmark)
2025-03-05,IND_DHA_PAN,Panamax,Coal,12.01,9922,Synthetic (BDI benchmark)
2025-03-05,IND_DHA_CAP,Capesize,Coal,9.41,15690,Synthetic (BDI benchmark)
2025-03-05,IND_GAN_PAN,Panamax,Coal,9.04,14088,Synthetic (BDI benchmark)
2025-03-05,IND_GAN_CAP,Capesize,Coal,11.26,18057,Synthetic (BDI benchmark)
2025-03-05,IND_GOP_PAN,Panamax,Coal,9.89,13384,Synthetic (BDI benchmark)
2025-03-05,IND_GOP_CAP,Capesize,Coal,10.55,18049,Synthetic (BDI benchmark)
2025-03-05,IND_HAL_PAN,Panamax,Coal,8.47,9883,Synthetic (BDI benchmark)
2025-03-05,IND_HAL_CAP,Capesize,Coal,9.69,15730,Synthetic (BDI benchmark)
2025-03-05,RUS_PAR_PAN,Panamax,Coal,23.5,12603,Synthetic (BDI benchmark)
2025-03-05,RUS_PAR_CAP,Capesize,Coal,22.04,18624,Synthetic (BDI benchmark)
2025-03-05,RUS_VIZ_PAN,Panamax,Coal,22.61,14864,Synthetic (BDI benchmark)
2025-03-05,RUS_VIZ_CAP,Capesize,Coal,19.81,19303,Synthetic (BDI benchmark)
2025-03-05,RUS_DHA_PAN,Panamax,Coal,24.65,10676,Synthetic (BDI benchmark)
2025-03-05,RUS_DHA_CAP,Capesize,Coal,19.9,18005,Synthetic (BDI benchmark)
2025-03-05,RUS_GAN_PAN,Panamax,Coal,25.13,14413,Synthetic (BDI benchmark)
2025-03-05,RUS_GAN_CAP,Capesize,Coal,20.79,15055,Synthetic (BDI benchmark)
2025-03-05,RUS_GOP_PAN,Panamax,Coal,22.9,9981,Synthetic (BDI benchmark)
2025-03-05,RUS_GOP_CAP,Capesize,Coal,21.11,19542,Synthetic (BDI benchmark)
2025-03-05,RUS_HAL_PAN,Panamax,Coal,21.71,9306,Synthetic (BDI benchmark)
2025-03-05,RUS_HAL_CAP,Capesize,Coal,25.93,18375,Synthetic (BDI benchmark)
2025-03-05,MOZ_PAR_PAN,Panamax,Coal,21.11,9818,Synthetic (BDI benchmark)
2025-03-05,MOZ_PAR_CAP,Capesize,Coal,20.03,16823,Synthetic (BDI benchmark)
2025-03-05,MOZ_VIZ_PAN,Panamax,Coal,19.51,11350,Synthetic (BDI benchmark)
2025-03-05,MOZ_VIZ_CAP,Capesize,Coal,17.62,19305,Synthetic (BDI benchmark)
2025-03-05,MOZ_DHA_PAN,Panamax,Coal,21.81,9239,Synthetic (BDI benchmark)
2025-03-05,MOZ_DHA_CAP,Capesize,Coal,20.34,16492,Synthetic (BDI benchmark)
2025-03-05,MOZ_GAN_PAN,Panamax,Coal,17.89,14897,Synthetic (BDI benchmark)
2025-03-05,MOZ_GAN_CAP,Capesize,Coal,20.17,17112,Synthetic (BDI benchmark)
2025-03-05,MOZ_GOP_PAN,Panamax,Coal,18.69,11257,Synthetic (BDI benchmark)
2025-03-05,MOZ_GOP_CAP,Capesize,Coal,20.98,18392,Synthetic (BDI benchmark)
2025-03-05,MOZ_HAL_PAN,Panamax,Coal,20.11,11200,Synthetic (BDI benchmark)
2025-03-05,MOZ_HAL_CAP,Capesize,Coal,20.42,19195,Synthetic (BDI benchmark)
2025-03-05,USA_PAR_PAN,Panamax,Coal,30.37,10615,Synthetic (BDI benchmark)
2025-03-05,USA_PAR_CAP,Capesize,Coal,29.84,15477,Synthetic (BDI benchmark)
2025-03-05,USA_VIZ_PAN,Panamax,Coal,29.8,11577,Synthetic (BDI benchmark)
2025-03-05,USA_VIZ_CAP,Capesize,Coal,33.25,18506,Synthetic (BDI benchmark)
2025-03-05,USA_DHA_PAN,Panamax,Coal,36.5,11393,Synthetic (BDI benchmark)
2025-03-05,USA_DHA_CAP,Capesize,Coal,31.33,17673,Synthetic (BDI benchmark)
2025-03-05,USA_GAN_PAN,Panamax,Coal,32.34,10791,Synthetic (BDI benchmark)
2025-03-05,USA_GAN_CAP,Capesize,Coal,29.68,15416,Synthetic (BDI benchmark)
2025-03-05,USA_GOP_PAN,Panamax,Coal,33.73,13719,Synthetic (BDI benchmark)
2025-03-05,USA_GOP_CAP,Capesize,Coal,30.11,15076,Synthetic (BDI benchmark)
2025-03-05,USA_HAL_PAN,Panamax,Coal,30.47,10745,Synthetic (BDI benchmark)
2025-03-05,USA_HAL_CAP,Capesize,Coal,32.22,17358,Synthetic (BDI benchmark)
2025-04-04,AUS_PAR_PAN,Panamax,Coal,16.7,14297,Synthetic (BDI benchmark)
2025-04-04,AUS_PAR_CAP,Capesize,Coal,15.7,19418,Synthetic (BDI benchmark)
2025-04-04,AUS_VIZ_PAN,Panamax,Coal,16.45,12808,Synthetic (BDI benchmark)
2025-04-04,AUS_VIZ_CAP,Capesize,Coal,16.99,15239,Synthetic (BDI benchmark)
2025-04-04,AUS_DHA_PAN,Panamax,Coal,19.21,13603,Synthetic (BDI benchmark)
2025-04-04,AUS_DHA_CAP,Capesize,Coal,16.23,17614,Synthetic (BDI benchmark)
2025-04-04,AUS_GAN_PAN,Panamax,Coal,18.29,9596,Synthetic (BDI benchmark)
2025-04-04,AUS_GAN_CAP,Capesize,Coal,16.26,16914,Synthetic (BDI benchmark)
2025-04-04,AUS_GOP_PAN,Panamax,Coal,18.0,14884,Synthetic (BDI benchmark)
2025-04-04,AUS_GOP_CAP,Capesize,Coal,16.66,16291,Synthetic (BDI benchmark)
2025-04-04,AUS_HAL_PAN,Panamax,Coal,19.27,12339,Synthetic (BDI benchmark)
2025-04-04,AUS_HAL_CAP,Capesize,Coal,16.24,18071,Synthetic (BDI benchmark)
2025-04-04,IND_PAR_PAN,Panamax,Coal,12.17,13290,Synthetic (BDI benchmark)
2025-04-04,IND_PAR_CAP,Capesize,Coal,9.66,15483,Synthetic (BDI benchmark)
2025-04-04,IND_VIZ_PAN,Panamax,Coal,10.17,11997,Synthetic (BDI benchmark)
2025-04-04,IND_VIZ_CAP,Capesize,Coal,8.63,17230,Synthetic (BDI benchmark)
2025-04-04,IND_DHA_PAN,Panamax,Coal,10.25,14375,Synthetic (BDI benchmark)
2025-04-04,IND_DHA_CAP,Capesize,Coal,9.78,15501,Synthetic (BDI benchmark)
2025-04-04,IND_GAN_PAN,Panamax,Coal,11.61,13447,Synthetic (BDI benchmark)
2025-04-04,IND_GAN_CAP,Capesize,Coal,9.46,16919,Synthetic (BDI benchmark)
2025-04-04,IND_GOP_PAN,Panamax,Coal,10.68,10694,Synthetic (BDI benchmark)
2025-04-04,IND_GOP_CAP,Capesize,Coal,9.71,16521,Synthetic (BDI benchmark)
2025-04-04,IND_HAL_PAN,Panamax,Coal,9.45,12689,Synthetic (BDI benchmark)
2025-04-04,IND_HAL_CAP,Capesize,Coal,9.92,18152,Synthetic (BDI benchmark)
2025-04-04,RUS_PAR_PAN,Panamax,Coal,19.21,11742,Synthetic (BDI benchmark)
2025-04-04,RUS_PAR_CAP,Capesize,Coal,21.72,16388,Synthetic (BDI benchmark)
2025-04-04,RUS_VIZ_PAN,Panamax,Coal,20.89,11138,Synthetic (BDI benchmark)
2025-04-04,RUS_VIZ_CAP,Capesize,Coal,24.35,18536,Synthetic (BDI benchmark)
2025-04-04,RUS_DHA_PAN,Panamax,Coal,21.39,9720,Synthetic (BDI benchmark)
2025-04-04,RUS_DHA_CAP,Capesize,Coal,20.7,19003,Synthetic (BDI benchmark)
2025-04-04,RUS_GAN_PAN,Panamax,Coal,22.43,11789,Synthetic (BDI benchmark)
2025-04-04,RUS_GAN_CAP,Capesize,Coal,24.63,19397,Synthetic (BDI benchmark)
2025-04-04,RUS_GOP_PAN,Panamax,Coal,23.02,10742,Synthetic (BDI benchmark)
2025-04-04,RUS_GOP_CAP,Capesize,Coal,19.37,15904,Synthetic (BDI benchmark)
2025-04-04,RUS_HAL_PAN,Panamax,Coal,21.07,9946,Synthetic (BDI benchmark)
2025-04-04,RUS_HAL_CAP,Capesize,Coal,21.94,17577,Synthetic (BDI benchmark)
2025-04-04,MOZ_PAR_PAN,Panamax,Coal,20.93,13827,Synthetic (BDI benchmark)
2025-04-04,MOZ_PAR_CAP,Capesize,Coal,21.15,18376,Synthetic (BDI benchmark)
2025-04-04,MOZ_VIZ_PAN,Panamax,Coal,22.83,11211,Synthetic (BDI benchmark)
2025-04-04,MOZ_VIZ_CAP,Capesize,Coal,22.96,19568,Synthetic (BDI benchmark)
2025-04-04,MOZ_DHA_PAN,Panamax,Coal,22.25,11041,Synthetic (BDI benchmark)
2025-04-04,MOZ_DHA_CAP,Capesize,Coal,20.65,16127,Synthetic (BDI benchmark)
2025-04-04,MOZ_GAN_PAN,Panamax,Coal,17.7,11774,Synthetic (BDI benchmark)
2025-04-04,MOZ_GAN_CAP,Capesize,Coal,21.62,19709,Synthetic (BDI benchmark)
2025-04-04,MOZ_GOP_PAN,Panamax,Coal,20.95,10244,Synthetic (BDI benchmark)
2025-04-04,MOZ_GOP_CAP,Capesize,Coal,18.09,16815,Synthetic (BDI benchmark)
2025-04-04,MOZ_HAL_PAN,Panamax,Coal,23.4,14630,Synthetic (BDI benchmark)
2025-04-04,MOZ_HAL_CAP,Capesize,Coal,20.91,19665,Synthetic (BDI benchmark)
2025-04-04,USA_PAR_PAN,Panamax,Coal,30.07,12043,Synthetic (BDI benchmark)
2025-04-04,USA_PAR_CAP,Capesize,Coal,32.13,19403,Synthetic (BDI benchmark)
2025-04-04,USA_VIZ_PAN,Panamax,Coal,33.35,12736,Synthetic (BDI benchmark)
2025-04-04,USA_VIZ_CAP,Capesize,Coal,32.49,15875,Synthetic (BDI benchmark)
2025-04-04,USA_DHA_PAN,Panamax,Coal,30.49,12538,Synthetic (BDI benchmark)
2025-04-04,USA_DHA_CAP,Capesize,Coal,30.83,16275,Synthetic (BDI benchmark)
2025-04-04,USA_GAN_PAN,Panamax,Coal,36.73,11503,Synthetic (BDI benchmark)
